source	target	weight
h1SMcG0001116	h1SMcG0002710	0.83521414
h1SMcG0023128	h1SMcG0011295	0.8352146
h1SMcG0008833	h1SMcG0008173	0.8352152
h1SMcG0020741	h1SMcG0017748	0.8352157
h1SMcG0022624	h1SMcG0020260	0.8352177
h1SMcG0013166	h1SMcG0020430	0.83521783
h1SMcG0006375	h1SMnG0032987	0.8352184
h1SMcG0015294	h1SMcG0010468	0.835219
h1SMcG0023128	h1SMcG0011245	0.835219
h1SMcG0018872	h1SMnG0006853	0.8352192
h1SMcG0001098	h1SMcG0015103	0.8352194
h1SMcG0006375	h1SMcG0013133	0.83521974
h1SMcG0006375	h1SMnG0014622	0.8352198
h1SMcG0010076	h1SMcG0006886	0.8352198
h1SMcG0008246	h1SMcG0020609	0.8352207
h1SMcG0019233	h1SMcG0014110	0.83522093
h1SMcG0006548	h1SMcG0013388	0.8352229
h1SMcG0020741	h1SMcG0002456	0.835224
h1SMcG0001116	h1SMcG0007388	0.8352241
h1SMcG0008907	h1SMnG0034496	0.83522505
h1SMcG0017602	h1SMnG0014510	0.8352256
h1SMcG0006347	h1SMcG0018211	0.835226
h1SMcG0008833	h1SMcG0011453	0.835226
h1SMcG0013166	h1SMcG0010109	0.83522606
h1SMcG0006347	h1SMcG0016899	0.8352273
h1SMcG0001750	h1SMcG0010798	0.8352274
h1SMcG0022624	h1SMcG0008621	0.8352281
h1SMcG0006635	h1SMcG0001859	0.8352282
h1SMcG0010609	h1SMcG0022574	0.8352287
h1SMcG0017995	h1SMcG0017278	0.83522874
h1SMcG0015422	h1SMnG0032688	0.8352293
h1SMcG0007933	h1SMcG0001134	0.83522975
h1SMcG0006281	h1SMcG0020827	0.83523047
h1SMcG0011310	h1SMcG0002336	0.8352313
h1SMcG0008246	h1SMcG0015102	0.835232
h1SMcG0006042	h1SMcG0000010	0.8352337
h1SMcG0008833	h1SMnG0002792	0.8352346
h1SMcG0006548	h1SMcG0017724	0.835235
h1SMcG0007933	h1SMcG0010519	0.83523554
h1SMcG0010789	h1SMcG0014487	0.8352357
h1SMcG0019233	h1SMcG0002621	0.8352362
h1SMcG0017995	h1SMnG0024762	0.8352364
h1SMcG0010789	h1SMcG0010573	0.8352367
h1SMcG0006042	h1SMnG0032709	0.83523697
h1SMcG0013179	h1SMcG0019174	0.8352374
h1SMcG0020741	h1SMcG0020414	0.83523756
h1SMcG0019233	h1SMnG0004345	0.8352377
h1SMcG0018872	h1SMcG0022068	0.8352379
h1SMcG0022624	h1SMcG0011841	0.83523834
h1SMcG0010789	h1SMcG0002784	0.83523834
h1SMcG0006261	h1SMcG0008901	0.8352386
h1SMcG0020741	h1SMcG0019315	0.8352399
h1SMcG0008246	h1SMnG0009242	0.8352406
h1SMcG0017995	h1SMcG0021083	0.8352407
h1SMcG0004816	h1SMcG0014620	0.8352407
h1SMcG0019233	h1SMnG0008458	0.8352421
h1SMcG0006042	h1SMcG0022468	0.8352431
h1SMcG0006666	h1SMcG0011812	0.8352441
h1SMcG0009963	h1SMnG0014410	0.8352441
h1SMcG0001116	h1SMcG0021376	0.83524585
h1SMcG0017995	h1SMcG0015173	0.83524597
h1SMcG0010609	h1SMcG0003338	0.835246
h1SMcG0004888	h1SMcG0017204	0.8352461
h1SMcG0006347	h1SMcG0004104	0.83524615
h1SMcG0006375	h1SMnG0009965	0.83524704
h1SMcG0017602	h1SMcG0012837	0.8352473
h1SMcG0017602	h1SMcG0008471	0.83524764
h1SMcG0008833	h1SMnG0021423	0.83524895
h1SMcG0001098	h1SMcG0021075	0.8352491
h1SMcG0001116	h1SMcG0004404	0.8352494
h1SMcG0006548	h1SMnG0000099	0.8352511
h1SMcG0008833	h1SMcG0013750	0.8352511
h1SMcG0020191	h1SMcG0022667	0.83525115
h1SMcG0020191	h1SMcG0005883	0.8352519
h1SMcG0006281	h1SMcG0013573	0.8352519
h1SMcG0011556	h1SMcG0018760	0.8352525
h1SMcG0006042	h1SMcG0001277	0.8352526
h1SMcG0009963	h1SMcG0005049	0.8352528
h1SMcG0011310	h1SMcG0016885	0.83525395
h1SMcG0006375	h1SMcG0000103	0.8352543
h1SMcG0004888	h1SMcG0020385	0.8352544
h1SMcG0011556	h1SMcG0000127	0.8352545
h1SMcG0004695	h1SMcG0007815	0.8352554
h1SMcG0022624	h1SMcG0022301	0.8352554
h1SMcG0017995	h1SMnG0014627	0.83525544
h1SMcG0023128	h1SMcG0008455	0.8352556
h1SMcG0010076	h1SMcG0022631	0.835256
h1SMcG0006042	h1SMcG0020956	0.8352561
h1SMcG0004695	h1SMnG0033033	0.8352562
h1SMcG0007933	h1SMcG0018377	0.8352567
h1SMcG0020741	h1SMcG0003296	0.8352569
h1SMcG0017653	h1SMcG0016519	0.835257
h1SMcG0001116	h1SMcG0005994	0.8352592
h1SMcG0009963	h1SMcG0020990	0.83525956
h1SMcG0017602	h1SMcG0021943	0.8352605
h1SMcG0011310	h1SMcG0008028	0.8352607
h1SMcG0015294	h1SMcG0009228	0.8352624
h1SMcG0023128	h1SMcG0018219	0.8352634
h1SMcG0020741	h1SMnG0008237	0.83526444
h1SMcG0010076	h1SMcG0009437	0.83526486
h1SMcG0007329	h1SMcG0011120	0.83526486
h1SMcG0017602	h1SMnG0021733	0.8352668
h1SMcG0017602	h1SMcG0012321	0.8352668
h1SMcG0010076	h1SMcG0008239	0.8352682
h1SMcG0013178	h1SMcG0005156	0.8352685
h1SMcG0006666	h1SMcG0017763	0.8352687
h1SMcG0016730	h1SMcG0015359	0.83526987
h1SMcG0017995	h1SMcG0009274	0.835271
h1SMcG0009686	h1SMcG0017896	0.8352738
h1SMcG0023128	h1SMnG0027178	0.8352739
h1SMcG0019233	h1SMcG0017602	0.8352746
h1SMcG0003130	h1SMcG0005607	0.8352747
h1SMcG0017602	h1SMcG0018657	0.83527535
h1SMcG0013177	h1SMcG0016750	0.83527535
h1SMcG0017995	h1SMcG0007824	0.83527607
h1SMcG0006548	h1SMcG0001812	0.8352766
h1SMcG0017602	h1SMnG0034391	0.83527684
h1SMcG0023128	h1SMnG0028389	0.8352776
h1SMcG0022624	h1SMcG0008363	0.8352777
h1SMcG0006347	h1SMcG0003595	0.8352787
h1SMcG0006042	h1SMcG0016864	0.8352795
h1SMcG0011310	h1SMcG0004547	0.8352797
h1SMcG0023128	h1SMnG0034524	0.83527976
h1SMcG0013179	h1SMnG0009848	0.8352802
h1SMcG0016703	h1SMcG0017763	0.8352809
h1SMcG0023128	h1SMnG0011856	0.8352814
h1SMcG0010076	h1SMcG0021537	0.8352819
h1SMcG0007933	h1SMcG0021376	0.8352829
h1SMcG0022918	h1SMcG0015623	0.83528334
