source	target	weight
h1SMcG0006375	h1SMnG0016071	0.8347933
h1SMcG0004476	h1SMcG0014111	0.8347935
h1SMcG0010707	h1SMcG0003296	0.8347936
h1SMcG0017602	h1SMnG0016496	0.83479387
h1SMcG0007329	h1SMnG0014506	0.83479387
h1SMcG0006042	h1SMcG0003266	0.8347945
h1SMcG0006666	h1SMcG0007453	0.83479464
h1SMcG0009686	h1SMcG0020475	0.8347959
h1SMcG0011556	h1SMnG0018272	0.83479613
h1SMcG0007325	h1SMcG0020195	0.83479655
h1SMcG0023128	h1SMcG0002858	0.83479744
h1SMcG0004687	h1SMcG0019973	0.8347978
h1SMcG0017255	h1SMcG0019460	0.83479863
h1SMcG0010220	h1SMcG0005984	0.83480096
h1SMcG0015294	h1SMcG0014480	0.83480304
h1SMcG0006281	h1SMcG0010422	0.83480346
h1SMcG0020191	h1SMcG0014367	0.83480394
h1SMcG0009686	h1SMcG0020983	0.834804
h1SMcG0016956	h1SMcG0008544	0.8348052
h1SMcG0011310	h1SMcG0012412	0.8348053
h1SMcG0015422	h1SMcG0020138	0.83480537
h1SMcG0023128	h1SMcG0019549	0.83480555
h1SMcG0009369	h1SMcG0014505	0.83480585
h1SMcG0022918	h1SMcG0000076	0.83480614
h1SMcG0009963	h1SMcG0006551	0.8348065
h1SMcG0019233	h1SMcG0000205	0.8348066
h1SMcG0023128	h1SMcG0004468	0.83480746
h1SMcG0010220	h1SMcG0009527	0.8348082
h1SMcG0006375	h1SMcG0020037	0.834812
h1SMcG0016730	h1SMcG0009372	0.8348121
h1SMcG0001434	h1SMcG0021953	0.8348126
h1SMcG0016730	h1SMcG0017894	0.834813
h1SMcG0011310	h1SMcG0014354	0.834813
h1SMcG0007325	h1SMcG0002028	0.8348131
h1SMcG0006042	h1SMnG0000006	0.8348134
h1SMcG0017255	h1SMcG0021663	0.8348141
h1SMcG0019233	h1SMcG0002547	0.8348142
h1SMcG0006042	h1SMnG0026421	0.8348143
h1SMcG0011844	h1SMnG0012799	0.8348145
h1SMcG0009963	h1SMcG0011569	0.8348148
h1SMcG0010990	h1SMcG0017758	0.8348149
h1SMcG0020191	h1SMcG0016254	0.8348154
h1SMcG0020191	h1SMcG0018957	0.83481556
h1SMcG0011310	h1SMnG0034570	0.8348162
h1SMcG0006347	h1SMcG0011109	0.8348166
h1SMcG0011688	h1SMcG0016448	0.8348168
h1SMcG0010412	h1SMcG0018695	0.8348172
h1SMcG0017602	h1SMcG0012005	0.83481747
h1SMcG0020592	h1SMcG0006587	0.83481777
h1SMcG0021295	h1SMcG0000832	0.83482003
h1SMcG0006347	h1SMcG0002093	0.83482033
h1SMcG0011310	h1SMcG0000274	0.83482075
h1SMcG0017602	h1SMcG0011316	0.8348218
h1SMcG0011310	h1SMnG0033880	0.8348223
h1SMcG0006281	h1SMcG0019267	0.8348232
h1SMcG0000656	h1SMcG0020638	0.83482367
h1SMcG0011310	h1SMcG0008356	0.83482367
h1SMcG0019233	h1SMcG0018684	0.8348237
h1SMcG0006347	h1SMcG0019154	0.8348238
h1SMcG0006347	h1SMnG0024274	0.834824
h1SMcG0020144	h1SMcG0021319	0.83482444
h1SMcG0008373	h1SMcG0020618	0.83482444
h1SMcG0011310	h1SMnG0032018	0.834825
h1SMcG0001434	h1SMcG0013671	0.8348253
h1SMcG0006635	h1SMcG0016472	0.83482605
h1SMcG0007329	h1SMcG0022608	0.8348264
h1SMcG0020144	h1SMcG0017964	0.83482677
h1SMcG0001098	h1SMcG0021182	0.83482724
h1SMcG0006281	h1SMcG0021050	0.8348275
h1SMcG0009686	h1SMcG0019419	0.8348282
h1SMcG0007329	h1SMcG0010186	0.83482903
h1SMcG0006508	h1SMcG0001531	0.83482915
h1SMcG0006042	h1SMnG0025098	0.8348302
h1SMcG0011310	h1SMnG0005581	0.8348309
h1SMcG0006347	h1SMnG0005368	0.8348316
h1SMcG0007325	h1SMcG0004343	0.8348317
h1SMcG0007329	h1SMnG0010796	0.83483225
h1SMcG0016956	h1SMcG0019213	0.8348324
h1SMcG0017255	h1SMcG0006783	0.834833
h1SMcG0001098	h1SMcG0008300	0.8348361
h1SMcG0009686	h1SMcG0010533	0.83483696
h1SMcG0020592	h1SMcG0021245	0.83483726
h1SMcG0010412	h1SMcG0019258	0.834838
h1SMcG0011688	h1SMcG0014849	0.83483815
h1SMcG0009963	h1SMcG0013631	0.8348382
h1SMcG0000656	h1SMnG0034881	0.8348385
h1SMcG0000656	h1SMcG0015045	0.83483875
h1SMcG0004687	h1SMnG0012126	0.8348396
h1SMcG0001531	h1SMcG0007323	0.83484095
h1SMcG0006281	h1SMcG0016740	0.834841
h1SMcG0017602	h1SMnG0002508	0.83484125
h1SMcG0019233	h1SMcG0009239	0.83484143
h1SMcG0007325	h1SMcG0017159	0.8348422
h1SMcG0015422	h1SMcG0022585	0.83484256
h1SMcG0020191	h1SMcG0012486	0.83484286
h1SMcG0001531	h1SMcG0008812	0.834843
h1SMcG0015422	h1SMcG0017566	0.8348435
h1SMcG0010412	h1SMcG0006890	0.8348438
h1SMcG0020592	h1SMnG0015826	0.8348441
h1SMcG0008373	h1SMcG0010355	0.8348453
h1SMcG0023128	h1SMcG0018919	0.8348454
h1SMcG0011688	h1SMcG0016532	0.8348454
h1SMcG0020144	h1SMcG0005839	0.8348457
h1SMcG0003298	h1SMcG0020477	0.83484644
h1SMcG0011688	h1SMcG0016202	0.83484703
h1SMcG0010789	h1SMcG0016480	0.83484733
h1SMcG0019233	h1SMcG0011130	0.8348474
h1SMcG0007329	h1SMnG0001585	0.8348489
h1SMcG0023128	h1SMcG0003322	0.83484936
h1SMcG0020592	h1SMcG0006472	0.83484983
h1SMcG0011688	h1SMcG0002223	0.8348502
h1SMcG0008246	h1SMcG0018400	0.83485025
h1SMcG0003298	h1SMcG0008216	0.83485043
h1SMcG0003298	h1SMnG0005069	0.8348506
h1SMcG0006635	h1SMnG0034276	0.8348519
h1SMcG0011310	h1SMcG0018318	0.83485216
h1SMcG0009369	h1SMcG0016615	0.8348522
h1SMcG0011844	h1SMcG0000760	0.8348542
h1SMcG0019233	h1SMnG0018362	0.8348544
h1SMcG0006042	h1SMnG0009394	0.8348546
h1SMcG0010707	h1SMcG0004532	0.8348563
h1SMcG0019233	h1SMnG0014887	0.8348575
h1SMcG0011844	h1SMnG0028823	0.8348583
h1SMcG0001531	h1SMcG0001812	0.83485866
h1SMcG0010076	h1SMcG0009151	0.83485913
h1SMcG0010220	h1SMcG0010295	0.8348592
h1SMcG0015422	h1SMcG0008692	0.8348593
h1SMcG0015422	h1SMcG0005736	0.8348595
h1SMcG0010220	h1SMcG0015294	0.8348601
h1SMcG0001531	h1SMcG0022528	0.83486074
h1SMcG0003298	h1SMcG0010088	0.83486164
h1SMcG0019233	h1SMcG0006374	0.83486164
h1SMcG0015422	h1SMcG0022202	0.8348619
h1SMcG0009963	h1SMnG0026434	0.8348629
h1SMcG0006042	h1SMnG0012090	0.8348633
h1SMcG0011310	h1SMcG0008578	0.8348633
h1SMcG0022918	h1SMcG0002078	0.83486414
h1SMcG0006281	h1SMcG0002457	0.8348645
h1SMcG0017602	h1SMnG0016945	0.8348658
h1SMcG0006042	h1SMcG0014919	0.8348666
h1SMcG0001434	h1SMnG0028594	0.83486706
h1SMcG0001531	h1SMcG0017812	0.8348673
h1SMcG0016956	h1SMcG0023112	0.8348675
h1SMcG0001531	h1SMnG0033534	0.8348678
h1SMcG0006347	h1SMnG0016456	0.83486784
h1SMcG0003269	h1SMcG0004322	0.8348702
h1SMcG0010076	h1SMcG0008480	0.8348703
h1SMcG0017602	h1SMcG0021622	0.83487046
h1SMcG0010789	h1SMcG0010015	0.8348711
h1SMcG0017602	h1SMcG0013339	0.8348712
h1SMcG0008246	h1SMcG0008405	0.83487123
h1SMcG0001180	h1SMcG0021199	0.83487165
h1SMcG0007325	h1SMcG0006081	0.83487356
h1SMcG0000079	h1SMcG0005883	0.8348739
h1SMcG0004476	h1SMcG0011123	0.834874
h1SMcG0007329	h1SMnG0011998	0.83487445
h1SMcG0006347	h1SMnG0015405	0.83487463
h1SMcG0016730	h1SMcG0005824	0.8348753
h1SMcG0009369	h1SMcG0009156	0.8348756
h1SMcG0009963	h1SMcG0022363	0.83487576
h1SMcG0006548	h1SMcG0002595	0.83487797
h1SMcG0020144	h1SMcG0017151	0.8348786
h1SMcG0011310	h1SMcG0018058	0.8348788
h1SMcG0009369	h1SMcG0002517	0.834879
h1SMcG0015422	h1SMcG0020536	0.8348804
h1SMcG0016730	h1SMcG0020979	0.8348808
h1SMcG0011310	h1SMnG0005134	0.83488095
h1SMcG0011844	h1SMcG0012043	0.83488107
h1SMcG0020592	h1SMcG0006195	0.8348813
h1SMcG0010076	h1SMcG0017707	0.83488137
h1SMcG0006375	h1SMcG0016425	0.8348824
h1SMcG0020144	h1SMcG0006235	0.8348828
h1SMcG0006347	h1SMcG0008605	0.8348831
h1SMcG0003298	h1SMnG0017172	0.8348845
h1SMcG0006375	h1SMcG0021121	0.8348849
h1SMcG0010076	h1SMcG0020112	0.8348868
h1SMcG0007933	h1SMnG0032852	0.8348872
h1SMcG0021295	h1SMcG0014510	0.83488744
h1SMcG0000656	h1SMcG0014571	0.8348879
h1SMcG0006548	h1SMcG0009340	0.8348893
h1SMcG0006375	h1SMcG0008619	0.8348903
h1SMcG0003298	h1SMcG0016774	0.83489305
h1SMcG0009686	h1SMcG0018115	0.83489317
h1SMcG0003298	h1SMcG0013969	0.83489317
h1SMcG0010412	h1SMcG0007286	0.8348938
h1SMcG0007329	h1SMnG0016496	0.83489424
h1SMcG0011844	h1SMnG0028631	0.83489496
h1SMcG0015422	h1SMcG0019178	0.83489543
h1SMcG0006666	h1SMcG0018207	0.8348956
h1SMcG0007933	h1SMcG0014598	0.83489597
h1SMcG0006375	h1SMcG0009060	0.834896
h1SMcG0010789	h1SMcG0002848	0.8348971
h1SMcG0001531	h1SMnG0032687	0.8348973
h1SMcG0019233	h1SMcG0019324	0.83489764
h1SMcG0006281	h1SMnG0012546	0.83489895
h1SMcG0006281	h1SMcG0022532	0.8348992
h1SMcG0011844	h1SMnG0015144	0.8348993
h1SMcG0023128	h1SMcG0007568	0.8348994
h1SMcG0023128	h1SMcG0004888	0.8348996
h1SMcG0017602	h1SMcG0011703	0.8349004
h1SMcG0021295	h1SMcG0022068	0.83490074
h1SMcG0020144	h1SMcG0018179	0.83490217
h1SMcG0008373	h1SMcG0013730	0.8349023
h1SMcG0006508	h1SMcG0020464	0.83490264
h1SMcG0011310	h1SMnG0014415	0.83490306
h1SMcG0011844	h1SMcG0001500	0.83490354
h1SMcG0021295	h1SMcG0015901	0.83490354
h1SMcG0022918	h1SMcG0004839	0.8349046
h1SMcG0006508	h1SMcG0004947	0.8349055
h1SMcG0011310	h1SMcG0016463	0.834906
h1SMcG0001531	h1SMcG0005173	0.8349075
h1SMcG0006548	h1SMcG0000106	0.83490855
h1SMcG0011310	h1SMcG0014150	0.8349087
h1SMcG0016956	h1SMcG0010559	0.8349088
h1SMcG0001180	h1SMcG0021817	0.83491004
h1SMcG0019233	h1SMnG0015826	0.8349102
