factor	influence_score	influence_score_raw	target_score	target_score_scaled	G_score	G_score_scaled	direct_targets	factor_fc
h1SMcG0008833	1.0	4284.882842911498	4280.942315546289	0.9655172413793104	3.9405273652094	1.0	2925	3.9405273652094
h1SMcG0017602	0.9655172413793104	4294.529476671052	4292.422331640847	1.0	2.10714503020525	0.8	4552	2.10714503020525
h1SMcG0009963	0.9310344827586207	3717.577202185231	3716.1996798815553	0.8620689655172414	1.37752230367529	0.6	4408	1.37752230367529
h1SMcG0001116	0.896551724137931	3033.462132757643	3029.839194423173	0.5172413793103449	3.6229383344699	0.9333333333333333	899	3.6229383344699
h1SMcG0006347	0.8620689655172414	4176.222316333428	4175.011369525764	0.9310344827586207	1.21094680766418	0.4666666666666667	4747	1.21094680766418
h1SMcG0004695	0.8275862068965517	3056.731937295464	3054.682959976441	0.5517241379310345	2.0489773190228	0.7333333333333334	967	2.0489773190228
h1SMcG0006261	0.7931034482758621	2869.9717722145583	2866.653577694546	0.41379310344827586	3.31819452001199	0.8666666666666667	644	3.31819452001199
h1SMcG0020741	0.7586206896551725	3720.9799371376603	3720.0956960833314	0.896551724137931	0.884241054328648	0.26666666666666666	2919	0.884241054328648
h1SMcG0023128	0.7241379310344828	3626.124858854352	3625.540107296588	0.7931034482758621	0.5847515577643	0.13333333333333336	5459	0.5847515577643
h1SMcG0007933	0.6896551724137931	3552.3700682428184	3551.640739464264	0.7241379310344828	0.729328778554469	0.2	1649	0.729328778554469
h1SMcG0015294	0.6551724137931035	3715.1362345010175	3714.5628970763537	0.8275862068965517	0.573337424663791	0.06666666666666667	2676	0.573337424663791
h1SMcG0018872	0.6206896551724138	2548.5089064154918	2547.181995160163	0.3103448275862069	1.32691125532885	0.5333333333333333	914	1.32691125532885
h1SMcG0011844	0.5862068965517242	3569.279697987962	3569.279697987962	0.7586206896551725	0.0	0.0	1838	0.224332333632745
h1SMcG0018284	0.5517241379310345	165.114068875032	163.60609148566996	0.06896551724137931	1.50797738936202	0.6666666666666666	132	1.50797738936202
h1SMcG0001098	0.5172413793103449	3427.946069412931	3427.946069412931	0.6896551724137931	0.0	0.0	1512	0.282759391243043
h1SMcG0011556	0.4827586206896552	3373.5102387001416	3373.5102387001416	0.6551724137931035	0.0	0.0	2045	0.142092889577733
h1SMcG0009686	0.44827586206896547	3340.0593820049544	3340.0593820049544	0.6206896551724138	0.0	0.0	1340	0.538015838822241
h1SMcG0015422	0.41379310344827586	1875.6784748105101	1874.473899647925	0.2068965517241379	1.20457516258511	0.4	401	1.20457516258511
h1SMcG0006375	0.3793103448275862	3285.006592757577	3285.006592757577	0.5862068965517242	0.0	0.0	1508	0.223345206850454
h1SMcG0004816	0.3448275862068965	3025.658887729858	3025.658887729858	0.4827586206896552	0.0	0.0	1471	0.486472904112585
h1SMcG0006666	0.3103448275862069	2938.6984781929154	2938.6984781929154	0.44827586206896547	0.0	0.0	800	1.08269550656779
h1SMcG0007329	0.27586206896551724	2745.478257442269	2745.478257442269	0.3793103448275862	0.0	0.0	842	0.427401007115924
h1SMcG0001750	0.24137931034482757	134.1247831601344	133.14726478304513	0.034482758620689655	0.97751837708928	0.33333333333333337	113	0.97751837708928
h1SMcG0006281	0.2068965517241379	2644.209788103671	2644.209788103671	0.3448275862068965	0.0	0.0	1344	0.145362899973222
h1SMcG0010609	0.1724137931034483	2533.311161748196	2533.311161748196	0.27586206896551724	0.0	0.0	1121	0.369554833752127
h1SMcG0019233	0.13793103448275862	2332.429827671491	2332.429827671491	0.24137931034482757	0.0	0.0	778	0.173163406738708
h1SMcG0017653	0.10344827586206896	1845.01006021586	1845.01006021586	0.1724137931034483	0.0	0.0	351	0.269623048875647
h1SMcG0016703	0.06896551724137931	1759.0521245654852	1759.0521245654852	0.13793103448275862	0.0	0.0	470	0.562206674761765
h1SMcG0010990	0.034482758620689655	359.46890511048065	359.46890511048065	0.10344827586206896	0.0	0.0	187	0.653782325229506
h1SMcG0001434	0.0	93.82366441687245	93.82366441687245	0.0	0.0	0.0	76	1.19844272469813
