source	target	weight
h1SMcG0006042	h1SMcG0011819	0.83571666
h1SMcG0006508	h1SMnG0013789	0.83571666
h1SMcG0006635	h1SMcG0010270	0.83571786
h1SMcG0009686	h1SMcG0007163	0.8357183
h1SMcG0011310	h1SMcG0000991	0.83571833
h1SMcG0006548	h1SMcG0000878	0.8357206
h1SMcG0006042	h1SMcG0003595	0.8357212
h1SMcG0006347	h1SMcG0002264	0.83572143
h1SMcG0017995	h1SMcG0019404	0.8357215
h1SMcG0006347	h1SMcG0022229	0.8357226
h1SMcG0023128	h1SMnG0012038	0.835723
h1SMcG0008373	h1SMcG0008950	0.8357235
h1SMcG0023128	h1SMnG0018356	0.83572555
h1SMcG0019688	h1SMcG0014702	0.8357259
h1SMcG0006548	h1SMcG0010496	0.83572775
h1SMcG0011310	h1SMnG0028292	0.83572847
h1SMcG0023128	h1SMnG0015313	0.8357288
h1SMcG0018872	h1SMcG0021182	0.8357288
h1SMcG0023128	h1SMnG0028823	0.8357299
h1SMcG0018872	h1SMcG0013713	0.83573025
h1SMcG0023128	h1SMcG0014949	0.8357306
h1SMcG0016730	h1SMcG0008109	0.8357311
h1SMcG0010789	h1SMcG0013773	0.83573115
h1SMcG0011844	h1SMcG0007923	0.8357314
h1SMcG0014619	h1SMcG0019478	0.835732
h1SMcG0006315	h1SMcG0020710	0.8357322
h1SMcG0006508	h1SMcG0012972	0.8357327
h1SMcG0010609	h1SMcG0015033	0.83573437
h1SMcG0006347	h1SMnG0012422	0.83573455
h1SMcG0020760	h1SMcG0021157	0.835736
h1SMcG0004816	h1SMcG0017602	0.83573663
h1SMcG0011310	h1SMnG0029237	0.8357372
h1SMcG0019233	h1SMcG0012739	0.8357377
h1SMcG0011844	h1SMcG0017151	0.8357379
h1SMcG0008246	h1SMcG0017989	0.8357383
h1SMcG0017602	h1SMnG0034704	0.83573914
h1SMcG0006548	h1SMnG0003529	0.83573925
h1SMcG0014619	h1SMnG0010479	0.8357395
h1SMcG0008246	h1SMcG0016246	0.83574
h1SMcG0007329	h1SMcG0019430	0.83574015
h1SMcG0016703	h1SMcG0009621	0.8357411
h1SMcG0008373	h1SMcG0018534	0.83574164
h1SMcG0004888	h1SMnG0035606	0.8357419
h1SMcG0006508	h1SMcG0009904	0.83574235
h1SMcG0010609	h1SMcG0015875	0.83574253
h1SMcG0004476	h1SMnG0000129	0.83574355
h1SMcG0006281	h1SMcG0019727	0.8357441
h1SMcG0019688	h1SMcG0018370	0.83574456
h1SMcG0019233	h1SMcG0020575	0.8357453
h1SMcG0010609	h1SMnG0018458	0.8357466
h1SMcG0006508	h1SMnG0031075	0.83574677
h1SMcG0013166	h1SMcG0009945	0.8357469
h1SMcG0009686	h1SMnG0026553	0.8357475
h1SMcG0006315	h1SMcG0020385	0.8357478
h1SMcG0014619	h1SMcG0014866	0.8357495
h1SMcG0006508	h1SMnG0020159	0.8357495
h1SMcG0019688	h1SMcG0021960	0.83574986
h1SMcG0004816	h1SMcG0020937	0.8357504
h1SMcG0004476	h1SMcG0012819	0.83575237
h1SMcG0011310	h1SMcG0005965	0.83575314
h1SMcG0017602	h1SMnG0013142	0.83575356
h1SMcG0006375	h1SMcG0018433	0.83575475
h1SMcG0006281	h1SMnG0002637	0.8357558
h1SMcG0004816	h1SMcG0020555	0.8357568
h1SMcG0020592	h1SMnG0034304	0.83575743
h1SMcG0019233	h1SMcG0019869	0.8357579
h1SMcG0019688	h1SMnG0032651	0.83575815
h1SMcG0016956	h1SMcG0013806	0.8357584
h1SMcG0009686	h1SMnG0032942	0.83575934
h1SMcG0010789	h1SMcG0020783	0.8357595
h1SMcG0016956	h1SMcG0022545	0.8357606
h1SMcG0003269	h1SMcG0020539	0.8357607
h1SMcG0019688	h1SMnG0015349	0.8357612
h1SMcG0003130	h1SMnG0013036	0.8357615
h1SMcG0003269	h1SMnG0018458	0.83576155
h1SMcG0001098	h1SMcG0020880	0.83576167
h1SMcG0003298	h1SMcG0015403	0.8357636
h1SMcG0003269	h1SMcG0017164	0.8357648
h1SMcG0006375	h1SMcG0020941	0.835765
h1SMcG0004476	h1SMcG0007502	0.8357652
h1SMcG0006375	h1SMcG0005845	0.83576536
h1SMcG0004816	h1SMcG0007248	0.83576596
h1SMcG0017995	h1SMnG0003805	0.8357676
h1SMcG0003269	h1SMcG0006569	0.8357676
h1SMcG0018872	h1SMcG0017553	0.8357686
h1SMcG0006347	h1SMcG0008995	0.83576864
h1SMcG0003269	h1SMcG0004329	0.83576894
h1SMcG0003130	h1SMcG0022178	0.8357711
h1SMcG0020592	h1SMcG0013812	0.8357719
h1SMcG0019688	h1SMcG0004199	0.8357724
h1SMcG0006548	h1SMnG0009965	0.8357726
h1SMcG0017995	h1SMnG0015466	0.83577275
h1SMcG0001098	h1SMcG0022337	0.8357732
h1SMcG0006548	h1SMcG0022178	0.8357732
h1SMcG0008373	h1SMcG0008649	0.8357737
h1SMcG0011844	h1SMnG0014705	0.8357737
h1SMcG0004687	h1SMcG0009437	0.8357742
h1SMcG0015595	h1SMcG0005019	0.83577454
h1SMcG0019688	h1SMcG0007690	0.83577514
h1SMcG0017995	h1SMcG0022108	0.8357762
h1SMcG0009686	h1SMnG0022444	0.83577687
h1SMcG0019688	h1SMcG0012303	0.83577746
h1SMcG0000079	h1SMcG0019155	0.8357782
h1SMcG0010789	h1SMcG0020913	0.83577883
h1SMcG0022624	h1SMcG0020559	0.8357789
h1SMcG0010789	h1SMnG0010941	0.8357803
h1SMcG0014619	h1SMcG0012093	0.8357821
h1SMcG0019688	h1SMcG0021432	0.83578223
h1SMcG0003130	h1SMcG0000069	0.83578354
h1SMcG0014619	h1SMnG0031328	0.83578426
h1SMcG0004816	h1SMcG0012870	0.83578575
h1SMcG0011844	h1SMcG0022020	0.83578604
h1SMcG0023128	h1SMnG0017365	0.8357861
h1SMcG0019688	h1SMcG0000159	0.83578616
h1SMcG0004476	h1SMcG0011213	0.83578736
h1SMcG0004476	h1SMcG0000790	0.8357874
h1SMcG0008246	h1SMnG0006995	0.8357879
h1SMcG0008246	h1SMcG0009372	0.835788
h1SMcG0017602	h1SMnG0017953	0.835789
h1SMcG0009686	h1SMcG0007074	0.83578926
h1SMcG0011310	h1SMnG0030894	0.8357913
h1SMcG0020760	h1SMnG0032762	0.8357914
h1SMcG0010609	h1SMcG0020802	0.8357917
h1SMcG0006347	h1SMcG0004656	0.83579177
h1SMcG0006508	h1SMcG0000898	0.83579236
h1SMcG0006548	h1SMcG0012251	0.8357935
h1SMcG0009963	h1SMcG0022071	0.8357938
h1SMcG0010990	h1SMnG0013142	0.8357943
h1SMcG0006347	h1SMcG0009360	0.8357949
h1SMcG0007329	h1SMcG0014666	0.8357958
h1SMcG0019233	h1SMnG0020025	0.8357967
h1SMcG0009963	h1SMcG0011105	0.83579826
h1SMcG0006375	h1SMnG0009042	0.83579844
h1SMcG0023128	h1SMcG0003498	0.8357985
h1SMcG0019233	h1SMcG0017637	0.83579975
h1SMcG0014619	h1SMcG0010619	0.8358001
h1SMcG0010990	h1SMcG0021216	0.83580023
h1SMcG0016730	h1SMcG0022513	0.83580136
h1SMcG0011844	h1SMcG0008274	0.8358026
h1SMcG0006375	h1SMnG0000129	0.83580285
h1SMcG0006347	h1SMnG0031106	0.83580315
h1SMcG0023128	h1SMcG0001230	0.835805
h1SMcG0013179	h1SMcG0011973	0.835805
h1SMcG0003130	h1SMcG0007858	0.8358057
h1SMcG0008246	h1SMcG0022277	0.83580583
h1SMcG0019233	h1SMnG0019447	0.8358059
h1SMcG0006508	h1SMcG0006866	0.8358065
h1SMcG0006193	h1SMcG0006644	0.8358072
h1SMcG0006375	h1SMcG0000766	0.83580846
h1SMcG0004816	h1SMcG0020401	0.83580846
h1SMcG0017602	h1SMcG0015764	0.83580875
h1SMcG0006281	h1SMcG0015901	0.83580947
h1SMcG0020592	h1SMcG0017151	0.83580965
h1SMcG0016703	h1SMcG0000285	0.83580965
h1SMcG0011310	h1SMcG0014697	0.8358104
h1SMcG0006548	h1SMnG0024038	0.8358108
h1SMcG0006347	h1SMnG0021161	0.83581096
h1SMcG0017602	h1SMnG0029826	0.8358122
h1SMcG0019688	h1SMnG0017475	0.8358126
h1SMcG0019688	h1SMnG0031518	0.8358129
h1SMcG0023128	h1SMcG0006662	0.83581436
h1SMcG0001098	h1SMcG0003694	0.8358156
h1SMcG0016956	h1SMcG0004938	0.83581674
h1SMcG0008246	h1SMnG0009459	0.83581674
h1SMcG0017995	h1SMnG0011128	0.83581924
h1SMcG0001098	h1SMcG0017971	0.8358197
