source	target	weight
h1SMcG0008441	h1SMcG0012280	0.8412424
h1SMcG0010990	h1SMcG0021272	0.84124273
h1SMcG0011844	h1SMcG0010707	0.84124285
h1SMcG0017602	h1SMcG0014873	0.8412431
h1SMcG0020144	h1SMnG0008255	0.84124315
h1SMcG0006379	h1SMcG0014829	0.8412453
h1SMcG0006042	h1SMcG0020422	0.841246
h1SMcG0013177	h1SMcG0003105	0.8412462
h1SMcG0020741	h1SMcG0011706	0.8412462
h1SMcG0007325	h1SMcG0000067	0.84124756
h1SMcG0017653	h1SMcG0000220	0.84124786
h1SMcG0006347	h1SMnG0016103	0.84124845
h1SMcG0004816	h1SMcG0014487	0.84124947
h1SMcG0015422	h1SMnG0014102	0.8412497
h1SMcG0008246	h1SMcG0010352	0.84125036
h1SMcG0009686	h1SMcG0022528	0.8412504
h1SMcG0007329	h1SMcG0006081	0.84125113
h1SMcG0008441	h1SMcG0001434	0.84125185
h1SMcG0008441	h1SMnG0026814	0.8412519
h1SMcG0004816	h1SMcG0020072	0.8412523
h1SMcG0009963	h1SMcG0000531	0.8412531
h1SMcG0006347	h1SMnG0032685	0.841254
h1SMcG0008246	h1SMcG0009931	0.84125423
h1SMcG0010990	h1SMcG0019068	0.8412546
h1SMcG0020144	h1SMcG0008211	0.841255
h1SMcG0003298	h1SMnG0014549	0.841255
h1SMcG0006379	h1SMcG0005956	0.84125537
h1SMcG0019688	h1SMcG0017152	0.84125596
h1SMcG0007329	h1SMcG0002054	0.8412562
h1SMcG0020741	h1SMnG0009284	0.8412565
h1SMcG0010412	h1SMcG0009295	0.8412566
h1SMcG0008441	h1SMnG0011360	0.84125715
h1SMcG0011844	h1SMcG0016479	0.84125775
h1SMcG0017602	h1SMcG0013016	0.841258
h1SMcG0011310	h1SMcG0012908	0.84125865
h1SMcG0013166	h1SMcG0016956	0.84126335
h1SMcG0006042	h1SMcG0002456	0.0010363500000000192
h1SMcG0006347	h1SMcG0002287	0.84126407
h1SMcG0008246	h1SMcG0021069	0.84126645
h1SMcG0020191	h1SMcG0016982	0.8412667
h1SMcG0009686	h1SMcG0015663	0.84127027
h1SMcG0006375	h1SMcG0003852	0.84127206
h1SMcG0004816	h1SMcG0005341	0.8412725
h1SMcG0006042	h1SMcG0015492	0.84127265
h1SMcG0015595	h1SMcG0005500	0.841275
h1SMcG0020741	h1SMnG0029198	0.84127593
h1SMcG0009273	h1SMcG0016468	0.84127694
h1SMcG0008441	h1SMnG0007097	0.84127885
h1SMcG0011844	h1SMcG0007021	0.84127975
h1SMcG0020741	h1SMcG0007141	0.8412801
h1SMcG0015422	h1SMcG0017918	0.8412808
h1SMcG0019233	h1SMcG0011919	0.8412809
h1SMcG0006347	h1SMcG0015280	0.8412825
h1SMcG0021496	h1SMcG0022586	0.8412825
h1SMcG0006347	h1SMcG0022338	0.8412826
h1SMcG0006347	h1SMcG0002784	0.84128296
h1SMcG0008441	h1SMcG0001665	0.84128314
h1SMcG0013179	h1SMcG0016081	0.841285
h1SMcG0015595	h1SMcG0006438	0.00028759000000000423
h1SMcG0006193	h1SMcG0020550	0.8412874
h1SMcG0015595	h1SMcG0015433	0.84128743
h1SMcG0021496	h1SMnG0016211	0.84128743
h1SMcG0020144	h1SMcG0014095	0.841288
h1SMcG0021496	h1SMcG0022933	0.84128857
h1SMcG0006042	h1SMcG0018015	0.84128886
h1SMcG0023128	h1SMnG0001235	0.841289
h1SMcG0022918	h1SMcG0002886	0.84128976
h1SMcG0009963	h1SMnG0032389	0.8412898
h1SMcG0007329	h1SMcG0021739	0.8412908
h1SMcG0006347	h1SMcG0020885	0.8412913
h1SMcG0001098	h1SMcG0023055	0.8412914
h1SMcG0011844	h1SMnG0008195	0.84129214
h1SMcG0020741	h1SMnG0023943	0.841293
h1SMcG0021496	h1SMcG0002783	0.84129316
h1SMcG0022918	h1SMcG0020730	0.841294
h1SMcG0021295	h1SMcG0016378	0.8412947
h1SMcG0011310	h1SMcG0006664	0.8412955
h1SMcG0013179	h1SMnG0032553	0.841296
h1SMcG0004816	h1SMcG0021129	0.84129614
h1SMcG0009686	h1SMnG0031040	0.84129614
h1SMcG0001098	h1SMcG0010744	0.8412975
h1SMcG0015422	h1SMcG0002848	0.84129775
h1SMcG0006508	h1SMcG0009854	0.84129775
h1SMcG0009963	h1SMcG0000455	0.84129786
h1SMcG0009963	h1SMnG0012853	0.8412983
h1SMcG0019688	h1SMcG0016267	0.84130144
h1SMcG0008441	h1SMcG0021300	0.8413021
h1SMcG0009686	h1SMcG0013713	0.8413024
h1SMcG0007933	h1SMcG0020559	0.84130305
h1SMcG0017602	h1SMcG0021100	0.84130394
h1SMcG0013179	h1SMcG0010434	0.8413042
h1SMcG0023128	h1SMcG0021231	0.8413045
h1SMcG0020592	h1SMcG0008076	0.84130526
h1SMcG0003298	h1SMcG0017288	0.8413054
h1SMcG0006548	h1SMcG0006043	0.84130543
h1SMcG0006508	h1SMcG0002221	0.84130555
h1SMcG0006379	h1SMcG0020407	0.84130603
h1SMcG0006347	h1SMcG0015499	0.84130627
h1SMcG0007325	h1SMnG0034727	0.8413072
h1SMcG0007933	h1SMcG0002449	0.8413076
h1SMcG0006375	h1SMcG0014667	0.841309
h1SMcG0001098	h1SMcG0019152	0.84130967
h1SMcG0017602	h1SMcG0010842	0.8413098
h1SMcG0022918	h1SMcG0020505	0.84131
h1SMcG0006347	h1SMnG0031453	0.8413102
h1SMcG0006548	h1SMcG0001401	0.8413113
h1SMcG0006548	h1SMcG0016341	0.8413117
h1SMcG0006375	h1SMnG0028515	0.8413121
h1SMcG0010220	h1SMcG0003523	0.84131217
h1SMcG0006548	h1SMcG0001427	0.8413122
h1SMcG0003298	h1SMnG0002044	0.84131527
h1SMcG0008441	h1SMcG0001175	0.84131587
h1SMcG0006042	h1SMnG0031062	0.84131706
h1SMcG0013166	h1SMcG0013152	0.8413171
h1SMcG0001098	h1SMcG0008740	0.84131736
h1SMcG0020741	h1SMnG0032987	0.84131914
h1SMcG0020741	h1SMnG0028820	0.8413203
h1SMcG0011556	h1SMcG0021134	0.8413203
h1SMcG0017602	h1SMcG0022367	0.84132206
h1SMcG0008441	h1SMnG0022704	0.8413222
h1SMcG0007041	h1SMcG0016412	0.8413236
h1SMcG0006508	h1SMcG0001866	0.8413247
h1SMcG0006281	h1SMnG0001833	0.84132487
