log2FoldChange	padj
h1SMcG0000482	-2.71055987148762	0.00000000127457152914817
h1SMcG0000485	0.0117006466398836	0.969875622925941
h1SMcG0000486	-2.05262220445278	0.184952625686507
h1SMcG0000487	0.996997050538006	0.291419102787285
h1SMcG0000488	-3.3879250284191	0.0000000425698859206641
h1SMcG0000489	-0.109573063748265	0.829906832344914
h1SMcG0000490	1.24582486030398	0.0472580504716083
h1SMcG0000491	-0.953616821949282	0.0229698276043682
h1SMcG0000493	-0.329636705125864	0.638962693146137
h1SMcG0000494	0.115328035929014	0.876098659361204
h1SMcG0000496	-0.0365947323735941	0.959898611528519
h1SMcG0000497	1.69493895114717	0.000000720902703064714
h1SMcG0000499	0.60250831138866	0.418376027237161
h1SMcG0000500	-1.01972354563341	0.00000319473537861948
h1SMcG0000501	-5.35028122621888	0.00000000000000000000334534208894696
h1SMcG0000502	-0.0616406882030439	0.912556622516199
h1SMcG0000504	1.33061149817811	0.0000000000820602352872413
h1SMcG0000506	-1.02397377356555	0.0068910052774537
h1SMcG0000507	0.600849080498286	0.603936956205919
h1SMcG0000508	1.14683993098309	0.00000288404369054336
h1SMcG0000511	3.89411203917417	0.00000000000000000000386530589482064
h1SMcG0000512	-1.20911960038264	0.183301800404012
h1SMcG0000513	3.20740396104652	0.00000000000000000000000000000000000000000000000000000792685425330943
h1SMcG0000514	-2.46517038332955	0.00924414209155943
h1SMcG0000515	-0.136109556708005	0.325601960485406
h1SMcG0000517	-0.12515400092337	0.889760304772066
h1SMcG0000519	-0.678020706945761	0.295325218404447
h1SMcG0000520	-2.00876080013265	0.00000000000000000000286745845127726
h1SMcG0000522	0.712520359891025	0.442462045103283
h1SMcG0000523	0.175324563614561	0.83822991730572
h1SMcG0000524	0.515582977490467	0.0513976320883941
h1SMcG0000525	0.314201973583997	0.433855358530041
h1SMcG0000526	-1.5999794688409	0.000591065295290801
h1SMcG0000527	-2.27633753809443	0.140362295527173
h1SMcG0000528	0.0611108174070607	0.90673918456483
h1SMcG0000531	0.378237599821609	0.503171778731806
h1SMcG0000532	1.12512724598537	0.221091416326659
h1SMcG0000536	3.81762461745017	0.000000000000717616396826236
h1SMcG0000537	0.362365329726955	0.731226118083635
h1SMcG0000538	0.106011142431167	0.892233297821898
h1SMcG0000544	0.874242693160866	0.155818178260598
h1SMcG0000545	1.11402477217723	0.0000000105337211969973
h1SMcG0000549	-0.427588339783651	0.279146384247062
h1SMcG0000550	-0.0286526881608618	0.983985137485015
h1SMcG0000551	-3.91977977431344	0.00198393979807499
h1SMcG0000552	-2.41254456888363	0.160849906568816
h1SMcG0000553	0.956248455216611	0.0368180189484092
h1SMcG0000554	0.651263510602905	0.00220992956830759
h1SMcG0000556	0.915804521820894	0.000121923733865332
h1SMcG0000557	1.31935570028705	0.0000000000873220704440074
h1SMcG0000558	1.58736767953204	0.00000040540876402326
h1SMcG0000559	0.529560196484027	0.0174107056601808
h1SMcG0000560	1.76048220005528	0.00000000000000000000000830163785186669
