factor	influence_score	influence_score_raw	target_score	target_score_scaled	G_score	G_score_scaled	direct_targets	factor_fc
h1SMcG0003298	0.9999999999999999	3814.4071834639694	3812.272750911532	0.9705882352941176	2.13443255243747	0.7777777777777777	3680	2.13443255243747
h1SMcG0017602	0.9705882352941176	3118.926290349812	3116.462650263606	0.8235294117647058	2.46364008620604	0.8888888888888888	2989	2.46364008620604
h1SMcG0001531	0.9411764705882353	3495.6069830774086	3494.11405070354	0.8823529411764706	1.49293237386859	0.6666666666666666	3016	1.49293237386859
h1SMcG0006347	0.9117647058823529	3659.3607247923824	3657.872465201244	0.9117647058823529	1.48825959113847	0.611111111111111	4816	1.48825959113847
h1SMcG0017255	0.8823529411764706	1993.4322025383863	1989.447794906065	0.38235294117647056	3.98440763232127	1.0	458	3.98440763232127
h1SMcG0001434	0.8529411764705882	2166.7838111306705	2164.341004251969	0.4411764705882353	2.44280687870154	0.8333333333333333	687	2.44280687870154
h1SMcG0000656	0.8235294117647058	2208.2355576167247	2206.28838565806	0.47058823529411764	1.94717195866473	0.7222222222222221	790	1.94717195866473
h1SMcG0007329	0.7941176470588235	2937.2306173353763	2936.076232912342	0.7647058823529411	1.15438442303414	0.38888888888888884	2257	1.15438442303414
h1SMcG0011688	0.7647058823529411	1508.1742845653387	1504.4909785368477	0.20588235294117646	3.68330602849091	0.9444444444444444	276	3.68330602849091
h1SMcG0009963	0.7352941176470588	3228.2945420124342	3227.2217942169086	0.8529411764705882	1.0727477955257	0.2777777777777778	4510	1.0727477955257
h1SMcG0011844	0.7058823529411764	5206.462304843113	5205.890695991291	0.9999999999999999	0.571608851821947	0.1111111111111111	6591	0.571608851821947
h1SMcG0001180	0.676470588235294	2911.314553426783	2910.185840027588	0.7352941176470588	1.12871339919505	0.33333333333333326	3072	1.12871339919505
h1SMcG0016956	0.6470588235294118	3043.728174326876	3042.8379053219464	0.7941176470588235	0.890269004929225	0.22222222222222224	1924	0.890269004929225
h1SMcG0019233	0.6176470588235294	3767.6865047455135	3767.6865047455135	0.9411764705882353	0.0	0.0	4232	0.0497207076562469
h1SMcG0010412	0.5882352941176471	1922.818444280407	1921.423183669481	0.29411764705882354	1.39526061092612	0.5	976	1.39526061092612
h1SMcG0023128	0.5588235294117647	2863.4002545453995	2862.8505566099084	0.7058823529411764	0.549697935490974	0.05555555555555555	4112	0.549697935490974
h1SMcG0015422	0.5294117647058824	2295.2318727875054	2294.3690813369303	0.5294117647058824	0.86279145057501	0.16666666666666666	850	0.86279145057501
h1SMcG0020191	0.5	2799.653024897052	2799.653024897052	0.676470588235294	0.0	0.0	1677	0.23422617420848
h1SMcG0006548	0.47058823529411764	2692.6561456544987	2692.6561456544987	0.6470588235294118	0.0	0.0	1417	0.291423287169006
h1SMcG0009686	0.4411764705882353	2682.496385549726	2682.496385549726	0.6176470588235294	0.0	0.0	1402	0.0819047692064535
h1SMcG0007325	0.4117647058823529	2523.9272441585954	2523.9272441585954	0.5882352941176471	0.0	0.0	1182	0.286180029738624
h1SMcG0006375	0.38235294117647056	2391.746497890202	2391.746497890202	0.5588235294117647	0.0	0.0	1103	0.345747214652217
h1SMcG0000079	0.3529411764705882	33.59058848959813	32.183679085327995	0.0	1.40690940427014	0.5555555555555555	21	1.40690940427014
h1SMcG0004476	0.32352941176470584	2233.7432149667748	2233.7432149667748	0.5	0.0	0.0	818	0.157180682797689
h1SMcG0007933	0.29411764705882354	65.55444458595711	64.186068753193	0.029411764705882353	1.36837583276412	0.4444444444444444	48	1.36837583276412
h1SMcG0004687	0.2647058823529412	2011.630389825886	2011.630389825886	0.4117647058823529	0.0	0.0	454	0.24841602936401
h1SMcG0006508	0.23529411764705882	1954.9574285230835	1954.9574285230835	0.3529411764705882	0.0	0.0	410	0.267918955890772
h1SMcG0008373	0.20588235294117646	1943.9876429852504	1943.9876429852504	0.32352941176470584	0.0	0.0	418	0.238096498368884
h1SMcG0011556	0.1764705882352941	1914.5266663877455	1914.5266663877455	0.2647058823529412	0.0	0.0	490	0.151207954406012
h1SMcG0004816	0.14705882352941174	1792.7072513960377	1792.7072513960377	0.23529411764705882	0.0	0.0	215	0.0225039587828028
h1SMcG0003269	0.11764705882352941	934.3177884249436	934.3177884249436	0.1764705882352941	0.0	0.0	222	0.296059613761833
h1SMcG0010990	0.08823529411764705	411.03956289127	411.03956289127	0.14705882352941174	0.0	0.0	140	0.588094683759123
h1SMcG0006666	0.0588235294117647	203.3377681248637	203.3377681248637	0.11764705882352941	0.0	0.0	118	0.408468694133723
h1SMcG0022918	0.029411764705882353	164.8602666704794	164.8602666704794	0.08823529411764705	0.0	0.0	101	0.130327120590847
h1SMcG0001098	0.0	66.70447171100409	66.70447171100409	0.0588235294117647	0.0	0.0	34	0.0140658251149685
