source	target	weight
h1SMcG0023128	h1SMcG0020159	0.84088254
h1SMcG0021295	h1SMcG0021182	0.8408839
h1SMcG0023128	h1SMnG0009261	0.84088403
h1SMcG0004713	h1SMcG0020030	0.84088445
h1SMcG0008246	h1SMcG0021969	0.8408846
h1SMcG0019233	h1SMnG0013477	0.84088516
h1SMcG0017995	h1SMnG0016067	0.8408852
h1SMcG0020144	h1SMcG0008318	0.84088546
h1SMcG0017602	h1SMcG0006131	0.8408857
h1SMcG0004687	h1SMcG0003261	0.8408863
h1SMcG0007325	h1SMnG0030073	0.8408865
h1SMcG0017995	h1SMcG0003304	0.8408866
h1SMcG0019799	h1SMnG0007398	0.8408874
h1SMcG0006548	h1SMcG0020895	0.8408875
h1SMcG0018872	h1SMcG0015477	0.84088767
h1SMcG0004687	h1SMcG0002071	0.84088916
h1SMcG0010220	h1SMcG0020458	0.84088963
h1SMcG0004476	h1SMcG0007116	0.8408898
h1SMcG0020191	h1SMcG0022556	0.84088993
h1SMcG0006281	h1SMcG0007371	0.84089124
h1SMcG0004476	h1SMcG0009016	0.8408927
h1SMcG0006281	h1SMnG0001594	0.8408945
h1SMcG0020741	h1SMcG0010461	0.84089506
h1SMcG0016703	h1SMcG0010014	0.8408954
h1SMcG0017995	h1SMcG0006889	0.84089684
h1SMcG0006375	h1SMcG0009022	0.840897
h1SMcG0011310	h1SMnG0033120	0.8408982
h1SMcG0004476	h1SMnG0024829	0.84089947
h1SMcG0004687	h1SMcG0012486	0.84089977
h1SMcG0020144	h1SMcG0005612	0.8408999
h1SMcG0023128	h1SMcG0000471	0.8408999
h1SMcG0018872	h1SMcG0009327	0.84090054
h1SMcG0019688	h1SMcG0016915	0.8409007
h1SMcG0018872	h1SMcG0019182	0.84090084
h1SMcG0017995	h1SMcG0015259	0.8409015
h1SMcG0021295	h1SMcG0017156	0.8409018
h1SMcG0006635	h1SMcG0007215	0.8409022
h1SMcG0017995	h1SMnG0019421	0.8409029
