source	target	weight
h1SMcG0006508	h1SMcG0018972	0.8284175
h1SMcG0000079	h1SMnG0035619	0.82841796
h1SMcG0023128	h1SMcG0003889	0.8284184
h1SMcG0001531	h1SMcG0021280	0.8284198
h1SMcG0006508	h1SMcG0017773	0.82841986
h1SMcG0000971	h1SMcG0017939	0.82842
h1SMcG0006508	h1SMnG0014953	0.8284207
h1SMcG0000971	h1SMcG0020587	0.82842124
h1SMcG0017995	h1SMcG0008722	0.8284215
h1SMcG0003298	h1SMcG0015193	0.8284221
h1SMcG0002696	h1SMcG0017971	0.82842237
h1SMcG0006508	h1SMcG0017877	0.82842326
h1SMcG0007329	h1SMnG0000099	0.8284235
h1SMcG0019233	h1SMcG0013641	0.8284247
h1SMcG0010789	h1SMcG0016469	0.82842475
h1SMcG0006281	h1SMcG0002592	0.8284254
h1SMcG0006508	h1SMcG0016545	0.82842565
h1SMcG0007041	h1SMcG0008318	0.8284258
h1SMcG0019233	h1SMcG0020202	0.8284259
h1SMcG0011556	h1SMcG0004183	0.8284269
h1SMcG0011844	h1SMcG0007204	0.8284269
h1SMcG0004816	h1SMcG0013550	0.8284276
h1SMcG0002697	h1SMcG0020697	0.82842827
h1SMcG0006508	h1SMcG0013015	0.8284285
h1SMcG0001531	h1SMcG0016518	0.828429
h1SMcG0002696	h1SMcG0022220	0.82842934
h1SMcG0008441	h1SMcG0014902	0.8284299
h1SMcG0015343	h1SMnG0035617	0.8284304
h1SMcG0019233	h1SMcG0007499	0.82843053
h1SMcG0010190	h1SMcG0002123	0.8284317
h1SMcG0008441	h1SMcG0008436	0.82843244
h1SMcG0011844	h1SMnG0016264	0.82843274
h1SMcG0006508	h1SMcG0016984	0.8284329
h1SMcG0009963	h1SMcG0012608	0.82843345
h1SMcG0003298	h1SMcG0017993	0.82843375
h1SMcG0006635	h1SMcG0008535	0.82843465
h1SMcG0006635	h1SMcG0013636	0.8284347
h1SMcG0006042	h1SMnG0032302	0.828436
h1SMcG0022918	h1SMcG0018016	0.8284372
h1SMcG0003269	h1SMcG0009148	0.8284374
h1SMcG0015621	h1SMcG0020724	0.82843804
h1SMcG0006347	h1SMcG0011051	0.8284389
h1SMcG0004816	h1SMcG0012433	0.8284404
h1SMcG0003298	h1SMcG0019154	0.8284412
h1SMcG0017602	h1SMcG0000235	0.8284417
h1SMcG0006193	h1SMcG0020405	0.82844216
h1SMcG0000971	h1SMcG0014144	0.8284422
h1SMcG0010560	h1SMcG0001953	0.8284434
h1SMcG0006379	h1SMcG0018585	0.8284455
h1SMcG0007329	h1SMcG0015899	0.8284456
h1SMcG0015422	h1SMcG0017294	0.82844585
h1SMcG0006635	h1SMcG0000235	0.828446
h1SMcG0021295	h1SMcG0000975	0.8284466
h1SMcG0007041	h1SMcG0006687	0.8284473
h1SMcG0006347	h1SMnG0026814	0.82844794
h1SMcG0008441	h1SMcG0005570	0.8284493
h1SMcG0006193	h1SMcG0000220	0.82844955
h1SMcG0004816	h1SMnG0034695	0.8284498
h1SMcG0019233	h1SMnG0014328	0.8284512
h1SMcG0006508	h1SMcG0010159	0.8284517
h1SMcG0020144	h1SMcG0014480	0.8284522
h1SMcG0000079	h1SMcG0010797	0.8284523
h1SMcG0004888	h1SMcG0016463	0.82845336
h1SMcG0009686	h1SMcG0017622	0.8284555
h1SMcG0004888	h1SMnG0031041	0.82845724
h1SMcG0019233	h1SMnG0012429	0.82845765
h1SMcG0006281	h1SMcG0001041	0.8284582
h1SMcG0003269	h1SMnG0023323	0.8284585
h1SMcG0006347	h1SMcG0008498	0.82845867
h1SMcG0015621	h1SMcG0018534	0.8284593
h1SMcG0019799	h1SMcG0016615	0.82846045
h1SMcG0015294	h1SMcG0004832	0.8284606
h1SMcG0003298	h1SMcG0014961	0.82846093
h1SMcG0008246	h1SMcG0018164	0.8284618
h1SMcG0010609	h1SMcG0013134	0.828463
h1SMcG0001098	h1SMnG0028542	0.82846427
h1SMcG0006347	h1SMcG0016206	0.8284645
h1SMcG0008441	h1SMnG0017951	0.8284667
h1SMcG0006548	h1SMcG0016388	0.82846856
h1SMcG0011556	h1SMcG0010599	0.82846886
h1SMcG0017995	h1SMcG0000204	0.82846886
h1SMcG0006281	h1SMnG0002426	0.8284689
h1SMcG0010190	h1SMcG0019355	0.828469
h1SMcG0022918	h1SMcG0020334	0.828469
h1SMcG0006548	h1SMcG0022521	0.82846934
h1SMcG0001098	h1SMcG0010175	0.82847
h1SMcG0006347	h1SMcG0011525	0.8284713
h1SMcG0007329	h1SMcG0007193	0.8284721
h1SMcG0009963	h1SMcG0019124	0.82847255
h1SMcG0015294	h1SMcG0009065	0.8284753
h1SMcG0006508	h1SMnG0003866	0.8284758
h1SMcG0015294	h1SMcG0004400	0.828477
h1SMcG0008246	h1SMnG0031183	0.8284772
h1SMcG0007041	h1SMcG0007175	0.82847744
h1SMcG0002696	h1SMcG0020690	0.82848006
h1SMcG0004888	h1SMcG0018470	0.8284802
h1SMcG0003269	h1SMcG0018100	0.8284806
h1SMcG0010789	h1SMcG0011584	0.8284813
h1SMcG0015958	h1SMcG0002250	0.82848173
h1SMcG0006379	h1SMcG0020459	0.82848364
h1SMcG0002696	h1SMcG0015826	0.8284837
h1SMcG0009686	h1SMcG0023044	0.82848394
h1SMcG0023128	h1SMcG0021794	0.8284853
h1SMcG0006347	h1SMcG0020380	0.82848644
h1SMcG0010190	h1SMcG0008787	0.82848656
h1SMcG0008373	h1SMcG0018721	0.8284866
h1SMcG0009963	h1SMcG0008019	0.82848674
h1SMcG0004713	h1SMcG0021082	0.8284874
h1SMcG0014619	h1SMnG0035607	0.8284883
h1SMcG0008246	h1SMnG0014111	0.82848895
h1SMcG0001098	h1SMcG0016887	0.82848996
h1SMcG0019233	h1SMnG0004361	0.82849
h1SMcG0016730	h1SMcG0020636	0.8284918
h1SMcG0004888	h1SMcG0012988	0.8284922
h1SMcG0016703	h1SMcG0013756	0.8284929
h1SMcG0008441	h1SMnG0028209	0.8284948
h1SMcG0006281	h1SMcG0003049	0.82849544
h1SMcG0003298	h1SMcG0021052	0.82849586
h1SMcG0006281	h1SMcG0016234	0.82849604
h1SMcG0010190	h1SMcG0011833	0.8284964
h1SMcG0003269	h1SMnG0024334	0.8284994
