factor	influence_score	influence_score_raw	target_score	target_score_scaled	G_score	G_score_scaled	direct_targets	factor_fc
h1SMcG0006666	0.9999999999999999	3680.5463965382955	3675.9444370212505	0.7999999999999999	4.60195951704523	0.9999999999999998	2367	4.60195951704523
h1SMcG0006347	0.9705882352941176	5780.122238518293	5777.819187902859	0.9999999999999999	2.30305061543363	0.7619047619047619	6815	2.30305061543363
h1SMcG0017602	0.9411764705882353	4851.418017304399	4849.179145229579	0.9714285714285714	2.23887207481923	0.6666666666666665	4835	2.23887207481923
h1SMcG0001116	0.9117647058823529	3017.6336235588196	3014.6733910383987	0.6571428571428571	2.96023252042104	0.857142857142857	1938	2.96023252042104
h1SMcG0009963	0.8823529411764706	4493.446749593538	4492.502446132126	0.9428571428571428	0.944303461411835	0.38095238095238093	5180	0.944303461411835
h1SMcG0023128	0.8529411764705882	4238.537947135692	4237.3929112764245	0.8857142857142857	1.1450358592678	0.42857142857142855	4421	1.1450358592678
h1SMcG0016003	0.8235294117647058	1996.8052808222326	1993.7228334664703	0.34285714285714286	3.08244735576238	0.9047619047619047	602	3.08244735576238
h1SMcG0007329	0.7941176470588235	3757.275742089111	3756.443110042122	0.8571428571428571	0.832632046989109	0.23809523809523808	2784	0.832632046989109
h1SMcG0013730	0.7647058823529411	2312.4955393052655	2310.64161472509	0.48571428571428565	1.85392458017547	0.5714285714285714	1039	1.85392458017547
h1SMcG0021529	0.7352941176470588	91.54528557199166	88.30205796809096	0.02857142857142857	3.24322760390069	0.9523809523809523	54	3.24322760390069
h1SMcG0010220	0.7058823529411764	1903.073612334004	1900.820785169095	0.2571428571428571	2.25282716490916	0.7142857142857142	692	2.25282716490916
h1SMcG0002614	0.676470588235294	206.98177299568383	204.52424340149852	0.11428571428571428	2.45752959418529	0.8095238095238095	131	2.45752959418529
h1SMcG0011310	0.6470588235294118	4336.398327348645	4336.398327348645	0.9142857142857143	0.0	0.0	4254	0.147871847183107
h1SMcG0004687	0.6176470588235294	3647.2085386701497	3646.759601324876	0.7428571428571428	0.448937345273812	0.14285714285714285	2993	0.448937345273812
h1SMcG0011556	0.5882352941176471	3711.487107707886	3711.094390508809	0.8285714285714285	0.392717199077075	0.047619047619047616	3140	0.392717199077075
h1SMcG0011844	0.5588235294117647	3650.282182055857	3650.282182055857	0.7714285714285714	0.0	0.0	2510	0.168608544595782
h1SMcG0016956	0.5294117647058824	1961.8799321066947	1960.513461839632	0.2857142857142857	1.36647026706263	0.4761904761904761	545	1.36647026706263
h1SMcG0004476	0.5	3500.140152994201	3500.140152994201	0.7142857142857143	0.0	0.0	2024	0.111501683042059
h1SMcG0011654	0.47058823529411764	148.90553245802255	146.9803924116747	0.08571428571428572	1.92514004634786	0.6190476190476191	94	1.92514004634786
h1SMcG0006375	0.4411764705882353	2735.2519030434178	2734.838112942313	0.6	0.413790101104748	0.09523809523809523	1928	0.413790101104748
h1SMcG0010412	0.4117647058823529	842.5922447017341	840.9212310061079	0.1714285714285714	1.67101369562621	0.5238095238095237	431	1.67101369562621
h1SMcG0015595	0.38235294117647056	3153.095161911919	3153.095161911919	0.6857142857142857	0.0	0.0	1448	0.389796367561152
h1SMcG0017653	0.3529411764705882	2781.0393423149358	2781.0393423149358	0.6285714285714286	0.0	0.0	1699	0.360124992660219
h1SMcG0020191	0.32352941176470584	2423.2407890926097	2423.2407890926097	0.5714285714285714	0.0	0.0	1218	0.387095778776471
h1SMcG0009686	0.29411764705882354	2397.039903834383	2397.039903834383	0.5428571428571428	0.0	0.0	1164	0.103413074704541
h1SMcG0007325	0.2647058823529412	2386.4425788035246	2386.4425788035246	0.5142857142857142	0.0	0.0	1222	0.131663045165834
h1SMcG0022918	0.23529411764705882	2294.7614849210045	2294.7614849210045	0.45714285714285713	0.0	0.0	1089	0.338560064820527
h1SMcG0006281	0.20588235294117646	2274.893714755552	2274.893714755552	0.42857142857142855	0.0	0.0	1256	0.187290994837393
h1SMcG0015422	0.20588235294117646	660.1090097248989	659.2751458631132	0.14285714285714285	0.833863861785755	0.2857142857142857	233	0.833863861785755
h1SMcG0004816	0.1764705882352941	2157.739329779577	2157.739329779577	0.39999999999999997	0.0	0.0	1085	0.442236799029674
h1SMcG0010990	0.14705882352941174	124.93357107094752	124.0114596424754	0.05714285714285715	0.922111428472119	0.3333333333333333	49	0.922111428472119
h1SMcG0010789	0.11764705882352941	2001.1992266496252	2001.1992266496252	0.3714285714285714	0.0	0.0	842	0.171378622746485
h1SMcG0015294	0.08823529411764705	1973.0723961524984	1973.0723961524984	0.3142857142857143	0.0	0.0	1168	0.331917055640514
h1SMcG0016730	0.0588235294117647	1787.5938476069557	1787.5938476069557	0.22857142857142854	0.0	0.0	631	0.146547349391425
h1SMcG0001180	0.029411764705882353	1546.698709058969	1546.698709058969	0.19999999999999998	0.0	0.0	310	0.165417517854538
h1SMcG0001098	0.0	31.048751272635982	30.35946393644247	0.0	0.689287336193514	0.19047619047619047	17	0.689287336193514
