factor	influence_score	influence_score_raw	target_score	target_score_scaled	G_score	G_score_scaled	direct_targets	factor_fc
h1SMcG0009686	0.9999999999999999	5379.1990709357515	5376.115492870723	0.9615384615384616	3.0835780650288	0.9230769230769231	4438	3.0835780650288
h1SMcG0019688	0.9583333333333334	5924.090527753391	5921.705031426142	1.0	2.38549632724837	0.7692307692307694	5941	2.38549632724837
h1SMcG0017602	0.9166666666666666	4230.449024550411	4228.402763607535	0.7692307692307693	2.04626094287626	0.6923076923076923	3498	2.04626094287626
h1SMcG0009963	0.875	4333.7261054153005	4332.180379381501	0.8076923076923078	1.54572603380029	0.6153846153846154	4850	1.54572603380029
h1SMcG0006508	0.875	4596.193695392932	4594.790521637091	0.8846153846153847	1.40317375584117	0.5384615384615385	3764	1.40317375584117
h1SMcG0018872	0.8333333333333334	2585.7867522182387	2583.118645396084	0.2692307692307693	2.6681068221545	0.8461538461538463	332	2.6681068221545
h1SMcG0006315	0.7916666666666666	77.00721455668896	73.14568043390645	0.038461538461538464	3.86153412278251	1.0000000000000002	46	3.86153412278251
h1SMcG0006548	0.75	4776.727608217644	4776.727608217644	0.9230769230769231	0.0	0.0	3307	0.0322825670913188
h1SMcG0000079	0.7083333333333334	3571.558477878184	3570.639682738639	0.576923076923077	0.918795139545408	0.3076923076923077	1173	0.918795139545408
h1SMcG0011310	0.6666666666666666	4354.535979454415	4354.535979454415	0.8461538461538463	0.0	0.0	3926	0.334315874789364
h1SMcG0007329	0.625	2727.5410936423	2726.282024141037	0.34615384615384615	1.25906950126305	0.4615384615384616	436	1.25906950126305
h1SMcG0001098	0.5833333333333334	4181.080378399098	4181.080378399098	0.7307692307692308	0.0	0.0	2247	0.264740313642511
h1SMcG0014619	0.5416666666666666	4136.004203452041	4136.004203452041	0.6923076923076924	0.0	0.0	2011	0.166949997123107
h1SMcG0006375	0.5416666666666666	3455.3176032513575	3454.823735243341	0.5384615384615385	0.493868008016279	0.15384615384615385	1276	0.493868008016279
h1SMcG0006281	0.49999999999999994	3791.4932880018714	3791.4932880018714	0.6538461538461539	0.0	0.0	2640	0.540841935370344
h1SMcG0019233	0.4583333333333333	3719.565935579807	3719.565935579807	0.6153846153846154	0.0	0.0	2284	0.0794319427151431
h1SMcG0010412	0.41666666666666663	467.96201120049125	467.009362346085	0.19230769230769232	0.952648854406242	0.38461538461538464	193	0.952648854406242
h1SMcG0016956	0.37499999999999994	2620.3340012098715	2619.441242611116	0.3076923076923077	0.892758598755413	0.23076923076923078	339	0.892758598755413
h1SMcG0010609	0.3333333333333333	3351.723157592241	3351.723157592241	0.5000000000000001	0.0	0.0	1602	0.557157550482192
h1SMcG0023128	0.29166666666666663	2762.2547689010157	2761.7907763583485	0.42307692307692313	0.463992542667147	0.07692307692307693	5081	0.463992542667147
h1SMcG0010789	0.24999999999999997	3323.6287830783144	3323.6287830783144	0.46153846153846156	0.0	0.0	980	0.192012264800178
h1SMcG0015595	0.20833333333333334	2726.643157577954	2726.643157577954	0.3846153846153847	0.0	0.0	499	0.0615856837758491
h1SMcG0010990	0.16666666666666666	930.626795474072	930.626795474072	0.2307692307692308	0.0	0.0	658	0.423726909229358
h1SMcG0016703	0.125	270.2121217131097	270.2121217131097	0.15384615384615385	0.0	0.0	118	0.149323349479174
h1SMcG0000656	0.08333333333333334	100.8441895974252	100.8441895974252	0.11538461538461539	0.0	0.0	66	1.13642430403425
h1SMcG0022494	0.041666666666666664	87.31119555685228	87.31119555685228	0.07692307692307693	0.0	0.0	59	0.695013147392184
h1SMnG0022954	0.0	8.35746196157199	8.35746196157199	0.0	0.0	0.0	11	1.19825495484105
