UniqueCount	AmbigCount
0	143
0	167
0	3
2	72
0	0
0	1985
1	0
0	13
0	22
7138	18409
13	11099
12	128
39	2
30	9
31	9
0	0
0	2
0	0
1	0
0	31000
1	752
0	32781
0	427
0	68736
0	609
0	0
0	0
0	0
0	0
0	0
26	179
182	656
54	0
0	0
0	0
0	3
0	2
2652	2
6	933
0	0
0	15
2	1
0	1
724	0
0	3027
0	2972
137	3652
0	0
0	0
98	6
0	4
17	0
0	0
154	228
70	439
4	0
0	847
0	0
15	956
16	0
0	170
0	0
1	15
0	516
7	0
0	0
0	0
0	170
1	316
1	0
2	7
0	0
59	427
33	6
7	0
7	13
0	0
0	0
9	17
4	111700
0	16184
0	11602
0	937
41	129
0	0
0	0
0	25441
2	275
0	0
16	0
0	0
0	0
0	0
0	0
45	55
0	5
69	422
0	116396
0	17775
13	0
0	119
0	13
0	76
0	16
0	114
0	16
0	87
0	16
0	98
0	95
0	16
0	12
0	120
0	15
0	8
0	1
11	0
10	16
3	0
0	116407
0	4560
0	89571
55	707
616	1837
6	0
1	32243
0	938
0	0
0	940
0	20945
0	14434
0	7914
0	11
0	40
0	0
5	0
0	2448
0	1437
41	0
0	0
0	0
56	0
0	0
1652	6935
2	0
0	0
131	129
155	227
1	0
2	0
0	0
0	0
61	858
5	645
3	0
0	0
2	0
27	349
0	3
11	4
9	0
202	186
0	0
54	371
0	0
0	2
1	1759
0	1
64	373
2	1
0	0
0	0
0	0
3	0
0	7
0	410
0	12451
0	1165
0	16120
8	0
0	0
0	0
0	28
1	0
14	0
0	0
2	0
563	3
24	0
2	3
9	0
9	0
5	0
0	0
0	0
3925	2
0	0
0	3
0	2
164	0
0	0
3732	2
0	0
0	0
0	0
14	2
0	1
0	0
33	10
0	0
0	0
2	28621
0	938
4	8105
0	21999
0	1003
0	24271
0	69111
0	47814
47	119
114	51
259	718
0	0
0	194
0	122
1	0
0	4
6	1
1512	6117
66	38
15	297
57	1
0	0
0	46
2	112834
0	115304
1	113781
5	41
0	0
0	0
6	0
1	0
1	21416
0	64344
0	970
0	9
0	1
1	2
1	110907
0	8915
0	23168
0	35890
0	0
12	0
0	1
0	0
0	1
0	0
1	0
10	428
0	0
0	0
1	0
0	1
1	0
0	0
0	0
0	0
139	2
0	0
0	0
11330	5
11	0
11	2
0	0
0	0
0	0
330	74
44	74
2	0
0	1
10307	517
95	0
312	512
0	0
0	0
14	0
0	0
0	0
558	0
0	0
5286	2965
0	1252
0	0
0	0
781	1721
1	1
0	0
5	0
5	0
3	0
0	0
0	0
22	16
5	2
0	0
0	34
0	42
0	0
0	2
0	2
2	16
0	0
0	0
0	0
12	0
0	178
0	0
0	3
0	0
0	0
20	4
0	0
1	0
581	0
0	0
7257	209
217	205
1	1
0	0
1	0
0	0
11	0
0	0
0	14
0	24
0	1429
1	14
937	1
0	0
2	4
2856	3
0	0
1	2270
1	0
0	0
0	0
4	2
0	1
1	2
0	0
0	2270
0	4
1	0
0	0
0	0
1	0
0	0
133	257
9	257
4	1
0	0
0	0
1	0
0	0
1	0
1123	0
0	0
2	0
0	0
7098	0
0	0
0	3
123	0
0	0
0	0
8	1
0	2
7	0
3	1
300	0
0	0
1501	386
3	0
186	385
7	1
18	2
22	0
1475	2
0	0
0	1
607	0
0	0
10	0
0	0
4	1166
0	11
0	0
0	0
0	0
18	0
0	153
642	0
88	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
15	0
6	1
2226	0
1	0
0	0
4038	1
3	0
0	0
0	0
1	0
0	0
0	3
0	0
3977	224
8	224
1	0
0	0
0	0
100	23
0	0
0	10
0	207
0	0
0	0
2602	0
13	0
0	1
8480	1
8	31
0	0
0	0
8	0
0	0
0	0
3167	1
6	0
478	0
1	0
0	0
0	2
0	18
0	0
0	0
34	0
0	0
0	0
0	0
0	0
0	0
0	0
65	0
27	42
2063	42
42	0
3090	0
0	0
3	0
55	0
0	0
0	0
714	0
3	0
0	0
1	0
15	0
0	0
0	0
2895	1
1	0
0	0
2	0
6	0
0	0
1240	0
0	0
551	1
0	0
4	0
0	0
49	0
0	0
922	2750
61	1164
61	2491
4	0
129	0
0	0
15	0
1845	13
12	11
1	0
22	0
1	0
4580	2
1	2
31	0
0	0
747	773
3	4
1497	1
3555	3
0	0
0	0
250	0
1	0
0	0
2	0
49	0
0	0
0	0
0	0
565	0
3628	0
1	0
499	0
528	0
96	0
0	0
1079	0
0	0
0	0
780	852
0	0
37	83
17	127
0	0
0	0
0	2
0	0
213	0
0	0
671	21
0	0
277	21
2	0
0	0
2347	1
0	0
0	0
0	0
242	32
0	0
0	0
0	3918
0	0
6	0
0	0
0	0
0	0
1637	0
0	1
30	0
165	0
4174	3
274	163
82	163
3	0
2	0
0	0
0	0
50	33
1	0
142	22
49	20
10	22
45	19
0	0
40	91
31	100
0	0
2	82
0	0
0	0
60	60
0	0
0	10
399	570
391	570
56	0
1302	0
3	0
0	0
8	0
584	316
7	0
0	0
1	0
113	192
0	0
4	0
17	646
9031	663
103	0
19	0
126	291
0	0
6	1
21	1
5	0
4	0
12	0
0	0
4	0
0	0
948	0
0	0
0	0
1260	0
2200	0
0	0
8	0
2181	0
4	0
0	0
139	5
0	0
1596	0
0	0
1	3
2	2
6	33
388	0
1	0
0	0
7	0
123	0
198	45
5	0
0	0
1711	1
4774	1
1684	2
2	0
0	0
2431	0
0	0
0	0
0	0
3724	2956
40	0
7	0
16	3
2	0
4	0
9	21
629	589
26	0
2	0
2	3
0	0
0	0
6	0
0	0
0	0
0	0
0	0
0	0
348	471
7	21
4	6
0	206
2	0
0	0
7	0
141	0
0	0
1	0
0	199
7	0
1645	0
306	232
451	536
169	513
0	0
1	0
0	0
0	0
6	0
583	455
807	69
0	0
0	0
0	4
0	0
0	0
0	0
762	0
2	0
112	0
1622	0
11	0
864	0
276	0
51	0
9064	0
0	0
14021	1492
1077	1482
0	0
0	0
0	0
0	0
0	0
0	0
79	66
4	0
1	0
1739	1522
1	40
0	0
0	0
1	0
0	0
0	0
2750	1715
6	1714
0	5
32	5
12	0
3	0
29	0
0	0
0	0
52	0
11	0
30	0
2	0
2	0
0	0
0	0
0	0
0	0
0	0
2	0
162	7
10	0
1	0
5	0
18	0
0	0
8	0
6	0
0	0
531	159
0	0
0	0
19	0
0	0
15	0
52	215
30	0
3186	1
1791	1
7	0
0	35
0	173
48	1415
0	124
3	270
80	1449
0	6
153	556
1	264
0	0
0	0
258	72
6	0
2	0
0	0
212	125
901	352
1	0
5629	2
41	50
1078	308
0	0
0	0
0	0
77	0
17	0
3	0
77	50
817	903
140	677
9	15052
10	0
0	0
0	0
4	8
71	26
948	0
0	0
0	0
41	0
0	0
66	151
354	151
0	0
2137	0
0	0
1423	0
0	0
680	1
4	0
6	1
0	0
53	27
0	0
0	1
37	5
0	0
638	0
0	0
23	2
3065	704
5	704
12	0
0	0
0	0
10	0
0	0
988	0
5	0
156	0
134	0
916	1
4	0
2924	1
2	0
2	1
0	0
0	0
0	0
0	0
0	0
1	1
0	0
0	0
0	0
0	0
0	0
0	0
0	28
1450	30
119	0
0	0
0	0
0	0
0	0
1	0
1	1
15	0
667	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
319	0
0	0
5	7
3	0
5	0
8366	4465
20	4452
0	1
6	0
253	82
0	0
3	1
2	0
773	50
0	0
0	0
0	0
0	0
0	0
619	1
0	0
5	0
1	0
0	0
95	0
2659	1
7	0
2712	0
0	1
0	0
0	0
0	0
4045	0
15	0
1254	0
3	8
11	49
0	0
0	0
0	0
6	0
22	199
2	0
97	32
2	0
18	0
53	85
8	43
2	18
0	0
0	0
327	305
0	1
0	0
763	1161
295	1220
0	0
175	1195
117	1195
4	8
8	0
2755	0
0	0
297	70
34	0
0	0
413	0
2	0
0	0
2187	2
0	0
1636	109
30	106
6	0
2	0
2623	210
17	154
0	0
363	788
6	0
0	0
0	0
703	0
0	0
0	0
12	15
151	0
0	0
4844	1
0	0
3893	4490
61	4490
0	0
0	0
8707	1791
141	1788
2	0
2485	3760
32	3760
0	0
0	0
0	0
4	0
4	11
15	63
0	0
14	8
0	0
2	0
2	0
1	0
3	0
0	0
0	0
0	0
4	0
65	16
0	16
41	0
0	0
0	0
2454	1
7	0
4	0
0	0
0	0
285	0
0	0
4	4
1	0
0	0
4	83
3	0
0	0
1	0
13	0
0	0
128	145
0	0
0	0
0	0
1059	10807
7	10807
0	0
5	0
29	1
0	3
1	3
373	321
1	321
439	337
0	0
207	0
192	130
59	130
0	0
15	337
5882	2
2	0
0	0
126	186
0	0
22	109
0	0
434	93
0	0
0	0
5963	0
235	0
0	0
0	0
1011	1
21	0
0	0
2729	3
3	0
35	18
14440	3
127	3
101	7
9	0
0	0
0	72
1508	72
2397	0
0	0
1	1
4	0
0	0
0	1
0	0
0	3
2	0
0	0
1	0
0	0
146	0
0	0
0	0
2	0
0	0
0	0
2	0
0	0
2	0
1042	0
6	15
0	0
297	0
0	0
202	0
0	0
499	0
1	298
2146	298
42	2
618	0
2	0
0	0
20934	6
0	0
43	10
126	10
11	47
0	0
0	0
28	11
90	26
0	1
1	0
0	0
1	0
3	0
0	0
61	0
27	0
0	0
0	0
0	0
0	0
66	51
133	0
103	71
96	158
6	5
470	399
342	0
1866	1
1429	1
2	0
341	2466
519	2466
0	0
0	0
553	1
5	0
0	0
15	0
0	0
0	0
74	0
4	0
6	0
2	0
0	0
99	0
0	0
5	0
1	0
0	1
0	0
17	0
18	3
1	0
5	0
365	0
0	0
0	0
0	0
9	0
4	0
3	1
5	0
5	0
560	0
22	0
0	0
31	0
6	0
775	12
5	12
52	211
22	210
0	1
0	0
0	0
3	0
2979	1
0	0
4814	1
0	1
0	0
0	0
3878	1
7	0
211	0
0	0
0	0
11	0
2034	1
0	0
4	0
0	0
4	24
375	24
0	0
4	2
0	0
26	0
102	0
496	3
4	0
4	25
3296	25
0	0
1	0
1	0
0	0
22	0
2	0
8	0
0	0
1838	1
361	543
809	543
6	0
1463	2
1	4
0	4
0	54
4	2
0	0
244	0
1	0
572	0
0	0
0	0
27	0
0	0
0	0
0	0
2	0
0	0
1	0
115	0
0	0
5	0
4	0
0	0
0	0
9	6
0	13
12	11
0	0
1	0
2	4
6	10
2	2
0	0
0	1
4	4
0	0
0	0
15	16
0	0
12	27
0	0
3	3
0	0
4	0
4	0
0	0
0	0
0	0
0	0
0	0
1	0
265	0
0	0
1148	1
0	0
0	0
1870	1
0	115
0	0
1	0
8	0
0	1
1	0
0	0
2	0
29	0
3	0
0	0
1	0
1366	1
18	5
0	0
0	0
0	0
3	0
0	0
1	0
8	2
5	0
0	0
3	3
0	0
2	0
3	1
584	0
17	48
0	0
2486	1
0	0
0	0
14	0
7978	4
0	0
2	0
0	0
0	0
1	0
3	0
3	103
0	0
744	0
1	9
0	0
0	0
2	0
0	0
5	9
491	200
70	200
44	0
0	0
0	0
1006	0
6	0
6	1
0	0
39	0
40	0
1	0
1395	0
3	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
3	0
1	0
0	0
0	0
1	3
2	0
143	0
0	0
332	1
0	0
195	461
0	461
0	0
0	0
465	0
237	1
0	3
1	3
10	0
125	11
2	3
2500	4
37	3
0	0
18	9
1	9
0	0
2116	0
428	0
656	0
33	0
1441	3731
11119	3734
3	0
8	0
0	0
0	1
176	1
6	0
7	0
1	0
5	0
397	0
12	7
1	0
3	0
7	0
2	31
15	31
0	339
0	0
8	1
1	0
113	15
0	0
46	15
40	4
0	0
10	0
0	0
5	0
246	0
0	0
31	4
0	0
1	0
0	15
24	2
0	0
0	0
0	0
1	0
17	0
11	1
0	0
1	0
0	0
0	0
0	0
2	0
0	0
7	0
4	1
1547	0
5	0
0	0
2	593
0	0
1302	1
0	0
501	0
116	104
0	0
2	0
0	0
18	7
0	0
31	0
0	0
0	0
7	5
5	45
1	0
0	0
0	0
442	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
40	0
2	0
1	0
4	0
2	0
0	2
0	0
0	0
0	0
361	0
2	0
13	0
0	0
0	0
0	0
0	0
556	405
481	1662
0	0
0	0
1	0
34	0
1	3
1310	1806
7	455
12	0
1477	3
39104	12
0	0
0	4
5	0
9	5
5	7
23	5
13	4
0	0
17	0
2	0
0	0
1	0
2	7
0	0
34	7
958	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
1	0
2	0
8	5
4	0
1	5
0	0
0	107
0	0
0	0
81	0
0	0
0	0
1	0
0	0
0	0
5083	7401
0	7401
0	0
0	0
0	0
0	0
179	0
0	0
506	0
444	0
0	2
957	2
2	0
15	215
1	0
0	0
1995	0
2	0
2	0
7521	2
0	1
1	0
0	0
0	11
35	63
0	0
0	0
593	2
0	0
0	0
31	1
788	391
4	391
0	0
159	0
3	0
282	0
5	0
8	0
159	74
173	1
3	0
0	0
27	0
1456	1
0	0
1	0
1215	0
1	1
39	4
4	0
0	0
0	0
0	0
0	0
0	0
420	0
0	0
0	0
0	0
700	0
0	0
3	0
61	11
0	0
0	0
0	0
35	0
2361	0
0	0
1	0
0	0
0	0
0	13
2164	1
785	3940
3	0
0	0
5	0
30	5475
0	0
11	5475
11	0
99	0
0	0
0	0
0	0
0	0
0	0
1937	0
0	0
0	0
5	0
0	0
2	0
1995	0
1227	1
0	0
0	0
0	0
5018	1
0	0
0	0
2	0
2	240
2942	364
1	0
23	96
18	4
0	0
0	0
0	0
2	0
23	0
8	0
0	0
13	16
16	4
3	0
1	0
5	1
1	0
0	0
1	0
0	0
17	9
0	9
1	22
0	0
4	0
0	0
0	0
0	0
0	0
0	14
0	0
3	0
0	0
2	0
4	13
2	0
827	910
2	0
79	2
1	37
56	863
1	0
8	0
207	0
0	0
0	0
14	0
202	0
0	0
6827	1
0	0
5	0
0	0
3590	1
3	1
4	0
63	0
0	0
0	0
0	0
1	1147
13	1147
29	56
46	56
5483	2
0	0
225	0
0	0
222	0
2	0
4	0
2348	0
0	0
0	0
0	0
0	0
1	0
0	1
2388	0
0	0
2	0
112	0
0	0
849	0
1	0
1	0
0	0
2922	1
11	0
1019	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
2425	0
0	0
0	0
0	0
2	0
71	0
185	0
1	0
0	0
403	1
19	0
0	0
15	72
0	0
0	0
0	0
0	0
348	766
0	0
0	0
0	0
0	0
0	0
991	0
0	0
0	0
0	0
0	0
0	0
259	54
0	54
0	0
0	0
18	0
2371	0
0	0
1	0
0	0
0	0
1	0
1942	0
291	0
0	0
0	0
0	0
0	0
0	0
3893	0
0	0
2	0
2	0
4	0
1645	0
1	0
15	0
8	1
953	356
0	0
3	0
0	0
0	0
0	0
0	0
0	0
22	12
104	12
0	0
5791	0
0	0
0	0
413	0
0	0
130	214
35817	223
4	0
0	0
0	0
375	0
1125	0
39333	14
38	270
299	201
9	1
7	0
166	5
59	0
1	0
0	0
0	0
16588	52
223	5
47	39
0	0
0	0
654	0
273	0
0	0
725	1
0	0
1561	0
15	0
4	1
0	0
0	200
7	0
971	0
0	0
0	0
0	0
3847	9
2280	0
288	0
8657	0
17	0
10	0
0	0
0	0
0	0
18863	10
2303	0
517	20
0	0
0	0
69	522
198	590
41	8
0	8
55	8
0	0
369	20
118	100
0	0
0	0
3	0
4765	0
1136	0
0	0
1053	2
0	0
19	73
2	73
31	1
13	9
0	0
0	7
1	0
9	1
0	0
0	0
0	0
341	0
0	0
2	1
0	30
0	0
9	4
0	0
0	0
0	133
100	9
316	57
22	48
2765	4
0	0
7	1
3	0
57	0
31	45
1	45
4	0
11	3
12	0
53	0
0	0
7	0
109	0
137	0
67	0
0	0
0	0
1913	179
0	0
2	0
4	0
83	0
0	0
5742	1
5	0
98	0
4	0
21	0
1	0
4985	3074
12	3072
0	28
2657	937
0	0
2	0
101	1248
9	0
1156	454
0	177
25	0
917	1
28	29
1911	29
11015	5
57	4
19	0
2787	2
0	0
0	0
1620	0
8	0
6166	234
3	234
1140	0
0	0
0	0
0	0
0	0
0	0
15	2
156	203
0	203
2	0
8	0
0	0
506	48
123108	81
35	248
248	248
0	0
0	0
0	2
1103	0
0	0
0	0
2869	1
0	0
792	0
0	0
0	1
172	0
24	29
0	189
12	1
7	0
0	0
38	0
7	0
2782	0
67	0
6728	2
0	0
804	0
10	0
11	44
2	0
1736	0
2	0
12	0
1	0
0	0
0	0
574	0
0	0
0	0
0	0
6	1
5983	388
0	0
0	0
1	0
3	2
4	5
7	440
506	1133
0	2
1	795
4	34
0	55
0	62
0	0
0	0
0	0
0	0
0	349
86	0
0	0
0	0
0	0
0	2
0	0
19	11
0	7
0	10
0	5
2	20
1	28
0	203
0	0
2	359
0	5
1	11
10	0
2	31
0	5
29	0
0	0
0	379
7	227
3	3
0	1
0	0
55	2
0	2
17	487
0	83
0	0
1	6
0	3
0	0
42	65
0	0
0	0
215	233
5	24
24	209
4	0
1	0
0	0
6763	3
4	0
319	1
7	0
0	0
0	0
0	0
928	1
0	0
0	0
0	0
0	0
517	0
45	0
245	0
0	0
0	0
1	0
0	0
0	0
0	0
664	0
0	0
4	0
0	0
0	0
0	0
0	0
629	0
0	0
0	0
42	0
0	0
0	0
6	0
131	0
0	0
0	0
0	0
13327	2
0	0
410	4
74	0
0	0
0	0
0	0
334	351
219	351
0	0
5	0
80	0
5	82
1593	86
16	3
1923	1
0	0
4477	1
0	0
0	1
0	0
1	0
249	107
12	107
6	0
503	0
9	1
0	0
1	0
0	0
174	0
0	0
5	0
0	0
0	0
1106	0
3	0
0	0
0	42
0	0
0	0
0	0
41	0
0	0
0	0
0	0
0	0
0	0
7	0
0	0
1	0
8	0
0	0
12	1
472	0
5	1
0	0
0	0
0	0
0	0
0	0
30587	18215
0	2
0	3
0	4
0	2
0	0
0	2
0	2
0	2
0	0
481	0
0	0
0	0
11197	3
0	31
81223	21
3	0
10	0
537	13154
228	0
33	0
5	0
325	7762
23	511
0	1
37	1
0	0
0	13
530	320
26	320
1	16345
13	0
109	11
186	17107
4289	1
0	0
726	0
0	0
1	0
183	0
0	0
2	0
0	0
2	0
2809	1
1	0
1103	16731
1	0
2	0
1719	0
1	0
0	0
0	0
2019	2634
2	2633
2	0
0	0
31	0
0	0
0	0
0	0
0	0
5394	853
16	852
5	0
3321	0
0	0
7873	7
0	0
0	0
0	0
2453	226
0	226
2	0
0	0
7	0
3	0
7	1
0	0
7	0
0	0
0	0
14	0
7015	0
1189	1
119	0
1	0
0	0
0	0
0	0
0	0
3312	3
172	1
0	0
0	0
3	0
0	0
531	0
0	0
3	0
0	0
204	346
6	346
4	0
0	0
0	0
0	1
1795	0
9	0
2	0
12	0
0	0
1	0
705	0
0	0
107	0
0	0
69	0
997	0
0	0
68	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
871	2
0	0
3712	0
3328	0
0	0
0	0
1857	1
0	8
9	8
17	0
31	0
81	50
0	46
9	49
1	0
0	1
0	1
0	0
1602	0
1	0
410	0
492	0
3519	0
0	0
0	0
4	0
0	0
1	0
492	0
3616	0
3	0
136	0
0	0
1	0
38	0
1	0
0	0
1	0
0	0
0	0
0	0
3	0
1	0
4644	2
2945	1
0	0
1	3
2	16
742	16
1	0
1434	1
0	0
0	0
0	0
381	390
12	390
1	0
724	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
205	1
4	0
0	0
24	0
0	0
2	0
3	0
489	3
3	0
11	0
3	2
0	0
4	42
0	0
0	0
764	1
0	6
1453	0
2	0
3	0
0	0
513	1
179	0
648	0
0	0
14	6
2032	266
714	266
0	0
0	0
1802	1
0	0
203	1
131	0
0	0
0	0
0	0
0	0
2	0
2	56
2	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1
3	3
0	0
1219	706
1	704
14	0
5	0
0	0
0	0
0	1
22853	3556
17	3547
0	26
3	26
1	0
8	3
2452	1
60	0
467	0
2043	1
4	0
1667	0
1322	0
1	1
502	1
2161	1
0	0
0	0
698	0
290	0
5	0
6	0
0	0
3	0
9	1
357	4399
0	0
1467	934
51	280
45	0
4	0
23	0
0	0
4	0
1	1
0	3
3131	0
2	0
3	0
6	0
0	0
2	0
4801	0
0	0
5035	0
0	0
105	0
704	0
4	0
0	0
0	0
2437	2
39	1
32	0
1	0
31	10
2272	644
0	643
0	0
220	0
41	0
0	0
0	0
15	0
15	0
4	0
1252	14
0	0
0	0
847	0
0	0
0	0
121	0
0	0
78	0
12555	3
0	0
5	0
0	0
17	0
0	0
0	0
0	0
59	0
20	0
1227	1
650	0
4	0
7091	3
32	2
597	52
5	52
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	23
0	0
0	1
1	0
15	23
0	0
4	1
1047	1363
102	1365
0	0
747	20
860	20
2	0
2	0
1747	0
3	0
0	6
0	1
11	22
5	4
0	0
114	6
7	0
0	4
0	0
0	1
1	89
6684	91
201	0
4	0
17774	5
26	0
3495	0
0	4
18	0
0	0
1	0
0	0
287	0
0	0
2368	1
5	0
0	0
0	0
235	24
43	0
3	24
23	0
2	0
2382	4
5	3
160	0
5	0
23	0
0	0
7	0
4	0
0	1
4979	495
1	495
0	4
0	0
0	3
2	0
370	0
3015	2
2559	1
0	0
0	0
0	0
934	0
0	0
0	0
0	0
1	62
0	65
12	52
117	0
2	85
1291	85
8	0
295	0
0	0
0	472
72	0
627	0
3	0
25	0
1731	0
0	0
1008	592
356	592
1	0
398	0
5	0
0	0
535	0
0	0
51	50
15	8
11	49
0	0
0	0
3	0
1	0
1864	21
81	3417
6618	33
22	20
88	33
2487	3417
0	0
0	0
8555	259
0	256
0	0
1	0
4056	0
7	0
798	1
0	0
0	0
0	0
12920	5
2	0
0	0
1	0
3	0
0	0
922	1
13	0
0	0
0	0
0	0
0	0
3	1
4	8
0	0
2	0
5	38
45	38
0	0
0	0
0	0
0	0
9	0
1	0
0	0
426	4
2	0
6	0
0	0
4	0
7	0
0	2
4	2
2	0
0	0
3	0
0	1
282	433
8	433
1	1
0	1
0	0
1	0
313	0
0	0
24	0
124	0
11103	2
2027	0
