source	target	weight
h1SMcG0006635	h1SMcG0020945	0.79180574
h1SMcG0012446	h1SMcG0007507	0.7918059
h1SMcG0006261	h1SMcG0017003	0.791806
h1SMcG0004352	h1SMnG0012816	0.7918063
h1SMcG0010190	h1SMnG0016262	0.79180634
h1SMcG0007325	h1SMcG0004527	0.7918065
h1SMcG0015595	h1SMcG0005310	0.7918066
h1SMcG0000285	h1SMcG0000513	0.79180664
h1SMcG0004352	h1SMnG0001188	0.7918069
h1SMcG0000285	h1SMcG0002221	0.7918071
h1SMcG0007933	h1SMcG0015336	0.79180753
h1SMnG0012616	h1SMcG0001931	0.7918076
h1SMcG0003132	h1SMcG0018103	0.7918078
h1SMcG0000285	h1SMnG0011019	0.7918081
h1SMcG0013660	h1SMcG0017965	0.7918085
h1SMcG0020721	h1SMnG0033049	0.79180884
h1SMcG0007253	h1SMcG0011438	0.79180884
h1SMcG0020741	h1SMcG0018819	0.7918093
h1SMcG0019688	h1SMcG0009931	0.7918095
h1SMcG0018959	h1SMcG0018339	0.7918098
h1SMcG0010603	h1SMnG0012434	0.7918098
h1SMcG0003407	h1SMnG0009229	0.79181
h1SMcG0015595	h1SMnG0014108	0.7918105
h1SMcG0012543	h1SMcG0004953	0.7918111
h1SMcG0000079	h1SMcG0010360	0.7918118
h1SMcG0018146	h1SMcG0020150	0.7918119
h1SMcG0007933	h1SMnG0019001	0.79181194
h1SMcG0016703	h1SMcG0005768	0.79181224
h1SMcG0020428	h1SMcG0022481	0.7918123
h1SMcG0022977	h1SMcG0013660	0.79181236
h1SMcG0022977	h1SMcG0008082	0.79181236
h1SMcG0019688	h1SMnG0014843	0.7918125
h1SMcG0009686	h1SMcG0018040	0.79181254
h1SMcG0018400	h1SMcG0019044	0.79181314
h1SMcG0020721	h1SMcG0019846	0.79181314
h1SMcG0015294	h1SMcG0014466	0.7918132
h1SMcG0010190	h1SMcG0007571	0.7918132
h1SMcG0000524	h1SMcG0011536	0.79181325
h1SMcG0023128	h1SMcG0004995	0.79181355
h1SMcG0000803	h1SMnG0025006	0.79181427
h1SMcG0010603	h1SMcG0021273	0.79181445
h1SMcG0018959	h1SMcG0017041	0.7918146
h1SMcG0019799	h1SMcG0003784	0.7918149
h1SMcG0015294	h1SMcG0018657	0.791815
h1SMnG0012616	h1SMcG0018446	0.79181504
h1SMcG0007933	h1SMnG0000557	0.7918152
h1SMcG0006886	h1SMcG0004231	0.7918159
h1SMcG0011844	h1SMcG0007824	0.791816
h1SMcG0001020	h1SMcG0020618	0.791816
h1SMcG0003155	h1SMcG0020063	0.7918164
h1SMcG0015595	h1SMcG0021977	0.7918167
h1SMcG0016703	h1SMcG0013637	0.79181725
h1SMcG0006886	h1SMcG0009113	0.79181755
h1SMcG0013730	h1SMcG0022462	0.7918176
h1SMcG0002143	h1SMnG0014959	0.79181784
h1SMcG0006253	h1SMcG0006843	0.79181844
h1SMcG0007933	h1SMnG0023579	0.7918187
h1SMcG0020721	h1SMcG0020953	0.79181886
h1SMcG0000803	h1SMcG0015603	0.79181916
h1SMcG0023128	h1SMcG0021882	0.7918192
h1SMcG0000803	h1SMcG0016216	0.79181933
h1SMcG0020428	h1SMcG0008868	0.79182
h1SMcG0022977	h1SMcG0020457	0.7918204
h1SMcG0011844	h1SMcG0015304	0.7918208
h1SMcG0009963	h1SMcG0021578	0.7918215
h1SMcG0006375	h1SMcG0021008	0.79182154
h1SMcG0011535	h1SMcG0019473	0.7918216
h1SMcG0018959	h1SMcG0015110	0.7918218
h1SMcG0006375	h1SMcG0010717	0.791822
h1SMcG0013660	h1SMnG0001022	0.7918221
h1SMcG0003407	h1SMcG0021982	0.7918228
h1SMcG0016703	h1SMcG0017216	0.7918229
h1SMcG0002214	h1SMcG0003846	0.79182297
h1SMcG0010190	h1SMcG0006211	0.7918231
h1SMcG0009369	h1SMcG0022299	0.7918233
h1SMcG0007933	h1SMcG0013462	0.79182345
h1SMcG0000524	h1SMcG0017622	0.7918237
h1SMcG0006347	h1SMcG0016320	0.7918237
h1SMcG0013730	h1SMcG0000975	0.7918238
h1SMcG0021045	h1SMcG0012509	0.7918241
h1SMcG0012678	h1SMnG0016808	0.7918242
h1SMcG0004687	h1SMcG0007388	0.7918242
h1SMcG0009686	h1SMnG0015600	0.79182434
h1SMcG0012446	h1SMnG0010282	0.79182434
h1SMcG0018959	h1SMcG0010727	0.7918244
h1SMcG0010190	h1SMcG0007012	0.7918244
h1SMcG0011535	h1SMcG0015107	0.79182464
h1SMcG0019688	h1SMcG0022075	0.79182476
h1SMcG0020741	h1SMcG0019431	0.7918249
h1SMcG0001060	h1SMcG0009328	0.791825
h1SMcG0001531	h1SMcG0018050	0.79182506
h1SMcG0018872	h1SMcG0018683	0.79182523
h1SMcG0020889	h1SMcG0014926	0.79182523
h1SMcG0007933	h1SMcG0009529	0.7918257
h1SMcG0007864	h1SMcG0015339	0.7918262
h1SMcG0020428	h1SMcG0007332	0.79182655
h1SMcG0016703	h1SMcG0004576	0.7918281
h1SMcG0001531	h1SMcG0009090	0.7918281
h1SMcG0004352	h1SMcG0022010	0.79182833
h1SMcG0021295	h1SMcG0020739	0.7918286
h1SMcG0010190	h1SMcG0009217	0.7918292
h1SMcG0021565	h1SMcG0001931	0.7918293
h1SMcG0007933	h1SMcG0020575	0.79182994
h1SMcG0019799	h1SMcG0007012	0.79183066
h1SMcG0018872	h1SMcG0007254	0.79183114
h1SMcG0023128	h1SMnG0019002	0.79183173
h1SMcG0020721	h1SMcG0019480	0.7918321
h1SMcG0010603	h1SMcG0018209	0.79183227
h1SMcG0015595	h1SMcG0008011	0.7918323
h1SMcG0011844	h1SMnG0025396	0.79183257
h1SMcG0018400	h1SMcG0019499	0.7918326
h1SMnG0012616	h1SMcG0015826	0.79183304
h1SMcG0020889	h1SMcG0019431	0.7918341
