factor	influence_score	influence_score_raw	target_score	target_score_scaled	G_score	G_score_scaled	direct_targets	factor_fc
h1SMcG0003407	0.2926829268292683	4975.368066452968	4975.368066452968	0.5714285714285714	0.0	0.0	2455	0.822239658650612
h1SMcG0014159	0.2682926829268293	1471.985791196839	1470.4067718954711	0.047619047619047616	1.57901930136795	0.5185185185185186	184	1.57901930136795
h1SMcG0003882	0.24390243902439027	4371.581158940991	4371.581158940991	0.4999999999999999	0.0	0.0	1779	0.17625324107757
h1SMcG0022513	0.21951219512195122	3766.44386560262	3765.658243460194	0.26190476190476186	0.785622142425753	0.2222222222222222	649	0.785622142425753
h1SMcG0000803	0.1951219512195122	3221.1566719164193	3220.293070692463	0.11904761904761904	0.86360122395639	0.3333333333333333	265	0.86360122395639
h1SMcG0006281	0.1951219512195122	4192.602071550549	4192.602071550549	0.45238095238095233	0.0	0.0	4553	0.540841935370344
h1SMcG0004695	0.17073170731707318	4188.698729782578	4188.698729782578	0.4285714285714285	0.0	0.0	1574	0.33647570767251
h1SMcG0010789	0.14634146341463417	4157.7378689643365	4157.7378689643365	0.38095238095238093	0.0	0.0	4446	0.192012264800178
h1SMcG0006886	0.12195121951219515	4148.455164956003	4148.455164956003	0.3571428571428571	0.0	0.0	1441	0.323821297049459
h1SMcG0010990	0.0975609756097561	4039.985705375048	4039.985705375048	0.33333333333333326	0.0	0.0	2055	0.423726909229358
h1SMcG0019258	0.07317073170731708	3816.477672597901	3816.477672597901	0.2857142857142857	0.0	0.0	742	0.199244916639572
h1SMcG0011535	0.04878048780487806	3588.329082374503	3588.329082374503	0.19047619047619047	0.0	0.0	503	0.0813811865826875
h1SMcG0006375	0.024390243902439025	2561.605454405379	2561.1115863973628	0.07142857142857142	0.493868008016279	0.07407407407407407	51	0.493868008016279
h1SMcG0000282	0.0	3217.997651989548	3217.997651989548	0.09523809523809523	0.0	0.0	235	0.0702036647731423
