"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"522",0,0.0346471097365303,0.142,0.009,0,"17","h1SMcG0014796"
"523",0,0.0344709315982474,0.113,0.007,0,"17","h1SMnG0015599"
"524",0,0.026432495652006,0.166,0.015,0,"17","h1SMcG0018203"
"525",0,0.0252295388352534,0.103,0.009,0,"17","h1SMcG0020179"
"526",0,0.0237782623989296,0.543,0.062,0,"17","h1SMcG0021858"
"527",0,0.0227198203233845,0.133,0.013,0,"17","h1SMcG0008437"
"528",0,0.0225419323716578,0.136,0.013,0,"17","h1SMcG0003086"
"529",0,0.021222828509911,0.112,0.011,0,"17","h1SMcG0005006"
"530",0,0.0210785025276179,0.18,0.02,0,"17","h1SMcG0018920"
"531",0,0.0173380432129724,0.411,0.088,0,"17","h1SMcG0022413"
"532",0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000205033310066396,0.0128754178863517,0.182,0.03,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000998676246671402,"17","h1SMcG0010863"
"533",0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000348698399054999,0.0132264562466077,0.168,0.027,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000169844016211709,"17","h1SMcG0008338"
"534",0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000312826919121886,0.0156113796052474,0.134,0.018,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000152371735765888,"17","h1SMcG0013922"
"535",0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000276351006015471,0.013726713662647,0.142,0.023,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000134605048010015,"17","h1SMcG0009037"
"536",0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000109823762187877,0.0137786933900911,0.123,0.02,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000534929580864712,"17","h1SMcG0018982"
"537",0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000233190400167925,0.0131641173078915,0.123,0.02,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000113582380113793,"17","h1SMcG0000100"
"538",0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000023619537588856,0.0132790058478992,0.116,0.019,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001150460436878,"17","h1SMcG0022860"
"539",0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000019472811867983,0.0133120422882171,0.111,0.018,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000948481720465715,"17","h1SMcG0022208"
"540",0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000897330050242372,0.0132449658582657,0.104,0.017,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000437071520872054,"17","h1SMcG0013034"
"541",0,0.10886582254828,0.442,0.003,0,"18","h1SMcG0002317"
"542",0,0.0693332754120492,0.903,0.021,0,"18","h1SMcG0002316"
"543",0,0.0153729315271644,0.438,0.069,0,"18","h1SMcG0002318"
"544",0,0.0152403088031797,0.375,0.056,0,"18","h1SMcG0005241"
"545",0,0.0142245394649279,0.596,0.097,0,"18","h1SMcG0013999"
"546",0,0.0125661542718577,0.32,0.055,0,"18","h1SMcG0006230"
"547",0,0.0125398083127865,0.314,0.054,0,"18","h1SMcG0009165"
"548",0,0.0122688283838676,0.365,0.07,0,"18","h1SMcG0016303"
"549",0,0.0122548452539525,0.283,0.05,0,"18","h1SMcG0013162"
"550",0,0.0122424662205721,0.269,0.05,0,"18","h1SMcG0020537"
"551",0,0.0121797403523578,0.973,0.279,0,"18","h1SMcG0008035"
"552",0,0.00869204692265017,0.705,0.217,0,"18","h1SMcG0019482"
"553",0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000183438998974829,0.0090714450329268,0.28,0.068,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000893494676206598,"18","h1SMnG0014807"
"554",0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000097347934819671,0.014441788270625,0.125,0.018,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000474162320919653,"18","h1SMcG0006263"
"555",0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000339267362621233,0.00869023964833591,0.232,0.057,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000016525034698555,"18","h1SMcG0006725"
"556",0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000116187295969755,0.013013142962252,0.135,0.022,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000565925081209484,"18","h1SMcG0015174"
"557",0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000515170451325207,0.0090697040397767,0.208,0.049,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000250929223431482,"18","h1SMnG0033052"
"558",0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000384143865049006,0.015786824432862,0.101,0.014,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000018710879378807,"18","h1SMcG0000104"
"559",0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000494533212563684,0.0084275241892113,0.194,0.049,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000240877237175519,"18","h1SMcG0008036"
"560",0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000383038963059515,0.00861061868391731,0.182,0.045,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000186570618127029,"18","h1SMcG0005979"
"561",0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000235025580453723,0.0094320516317125,0.145,0.032,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000114476259727399,"18","h1SMcG0001110"
"562",0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000493703248399294,0.00815854828101765,0.181,0.047,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000240472978230328,"18","h1SMcG0002175"
"563",0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000669493350217913,0.00854401196930173,0.162,0.039,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000326096821024141,"18","h1SMcG0006354"
"564",0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000301264097736869,0.0102649405834425,0.124,0.025,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000146739716725674,"18","h1SMcG0004666"
"565",0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000180899946275885,0.00900040088536901,0.149,0.035,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000881127458320581,"18","h1SMcG0013548"
"566",0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000169381877867841,0.0102283064228796,0.103,0.021,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000825025250718679,"18","h1SMcG0004324"
"567",0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000578038791577268,0.0103912010510557,0.107,0.022,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000281551134601455,"18","h1SMcG0007358"
"568",0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000154755330166468,0.00878781630074238,0.127,0.03,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000753782262174833,"18","h1SMcG0016500"
"569",0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000213039416232157,0.00831836025539355,0.119,0.03,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000103767238858359,"18","h1SMcG0009920"
"570",0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000200945082551448,0.0078293777025146,0.103,0.027,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000978763308091591,"18","h1SMcG0017355"
"571",0,0.129920038417447,0.116,0,0,"19","h1SMcG0006006"
"572",0,0.128118422533737,0.814,0.008,0,"19","h1SMcG0006639"
"573",0,0.128092699335797,0.251,0.001,0,"19","h1SMnG0012254"
"574",0,0.127384505831825,0.104,0,0,"19","h1SMcG0004741"
"575",0,0.126668985750622,0.632,0.004,0,"19","h1SMnG0023000"
"576",0,0.120017837570194,0.128,0.001,0,"19","h1SMnG0031225"
"577",0,0.119273742706854,0.354,0.002,0,"19","h1SMcG0007834"
"578",0,0.118703054617914,0.105,0.001,0,"19","h1SMnG0011014"
"579",0,0.118015751154326,0.199,0.001,0,"19","h1SMcG0000871"
"580",0,0.10722377236892,0.204,0.002,0,"19","h1SMcG0013747"
"581",0,0.106368911625391,0.203,0.002,0,"19","h1SMnG0005565"
"582",0,0.10438090928092,0.122,0.001,0,"19","h1SMcG0016830"
"583",0,0.102975655081953,0.123,0.001,0,"19","h1SMcG0004028"
"584",0,0.0974463848803605,0.162,0.002,0,"19","h1SMcG0021740"
"585",0,0.0881895762411304,0.167,0.003,0,"19","h1SMcG0003719"
"586",0,0.0803559389787098,0.108,0.002,0,"19","h1SMcG0009787"
"587",0,0.0662831520414103,0.194,0.005,0,"19","h1SMcG0010428"
"588",0,0.0564053263743686,0.14,0.005,0,"19","h1SMcG0001052"
"589",0,0.054976396034639,0.144,0.004,0,"19","h1SMcG0020531"
"590",0,0.0545079364058412,0.105,0.003,0,"19","h1SMcG0005405"
"591",0,0.0526384634596842,0.269,0.01,0,"19","h1SMcG0013653"
"592",0,0.0523009866908616,0.136,0.005,0,"19","h1SMcG0013654"
"593",0,0.0521376981974205,0.252,0.01,0,"19","h1SMcG0013655"
"594",0,0.0510008283816966,0.1,0.004,0,"19","h1SMcG0008578"
"595",0,0.0461987752309079,0.426,0.025,0,"19","h1SMcG0001332"
"596",0,0.0433189562088112,0.32,0.019,0,"19","h1SMcG0005198"
"597",0,0.040535916563766,0.115,0.006,0,"19","h1SMcG0000382"
"598",0,0.0401375800035719,0.199,0.011,0,"19","h1SMcG0000202"
"599",0,0.0353086062410239,0.296,0.02,0,"19","h1SMcG0016190"
"600",0,0.0288748087009578,0.175,0.013,0,"19","h1SMcG0004479"
"601",0,0.120329055932855,0.103,0.001,0,"20","h1SMcG0012462"
"602",0,0.114850719326456,0.126,0.001,0,"20","h1SMnG0007324"
"603",0,0.110337719557904,0.229,0.002,0,"20","h1SMcG0014026"
"604",0,0.107182729335028,0.122,0.001,0,"20","h1SMnG0007325"
"605",0,0.106857383941382,0.258,0.002,0,"20","h1SMcG0012458"
"606",0,0.104850375233231,0.162,0.002,0,"20","h1SMcG0002232"
"607",0,0.102082190600829,0.12,0.001,0,"20","h1SMcG0009944"
"608",0,0.101807984850192,0.419,0.005,0,"20","h1SMcG0001890"
"609",0,0.101534329252306,0.102,0.001,0,"20","h1SMnG0026234"
"610",0,0.0907845056907587,0.153,0.002,0,"20","h1SMcG0016169"
"611",0,0.0864178181441567,0.158,0.002,0,"20","h1SMcG0017024"
"612",0,0.0800045368817765,0.345,0.009,0,"20","h1SMnG0001150"
"613",0,0.0798844367182128,0.253,0.006,0,"20","h1SMnG0001151"
"614",0,0.0769278434919596,0.139,0.003,0,"20","h1SMcG0022569"
"615",0,0.0753144911419834,0.255,0.006,0,"20","h1SMcG0004953"
"616",0,0.0726316536732634,0.18,0.005,0,"20","h1SMcG0000693"
"617",0,0.0636420391361539,0.165,0.007,0,"20","h1SMcG0012637"
"618",0,0.0530327049153305,0.164,0.01,0,"20","h1SMcG0019976"
"619",0,0.0529386552896084,0.281,0.019,0,"20","h1SMcG0019977"
"620",0,0.0448092705447577,0.121,0.005,0,"20","h1SMcG0009279"
"621",0,0.0441950369200951,0.489,0.035,0,"20","h1SMcG0011410"
"622",0,0.0428091426790775,0.135,0.007,0,"20","h1SMcG0004344"
"623",0,0.0428074449308472,0.121,0.005,0,"20","h1SMcG0015147"
"624",0,0.040057810645673,0.25,0.013,0,"20","h1SMcG0002222"
"625",0,0.0400519516650278,0.138,0.006,0,"20","h1SMcG0021940"
"626",0,0.0387548890652051,0.21,0.011,0,"20","h1SMcG0006890"
"627",0,0.035529539752779,0.369,0.027,0,"20","h1SMnG0024720"
"628",0,0.0333572173292905,0.108,0.007,0,"20","h1SMcG0022525"
"629",0,0.0302004787960044,0.12,0.009,0,"20","h1SMcG0005079"
"630",0,0.0298386751595018,0.301,0.026,0,"20","h1SMcG0019578"
"631",0,0.0431402993370571,0.248,0.013,0,"21","h1SMcG0009250"
"632",0,0.041197798196937,0.391,0.021,0,"21","h1SMcG0001827"
"633",0,0.0404872227925807,0.376,0.023,0,"21","h1SMcG0020682"
"634",0,0.0388142108784234,0.577,0.04,0,"21","h1SMcG0005277"
"635",0,0.0380774089348508,0.147,0.008,0,"21","h1SMcG0018371"
"636",0,0.0375016500849453,0.172,0.012,0,"21","h1SMcG0013415"
"637",0,0.036312913456895,0.245,0.015,0,"21","h1SMcG0007078"
"638",0,0.0350900937671176,0.962,0.118,0,"21","h1SMcG0000998"
"639",0,0.0344811523270737,0.215,0.014,0,"21","h1SMcG0014130"
"640",0,0.0334078012052537,0.857,0.099,0,"21","h1SMcG0020983"
"641",0,0.0323135322734775,0.276,0.019,0,"21","h1SMcG0015610"
"642",0,0.0317278501444017,0.108,0.008,0,"21","h1SMcG0011518"
"643",0,0.0316800150834486,0.155,0.011,0,"21","h1SMcG0009223"
"644",0,0.0302079802869542,0.959,0.118,0,"21","h1SMcG0022555"
"645",0,0.0301587899609332,0.814,0.08,0,"21","h1SMcG0019141"
"646",0,0.0300831305927859,0.773,0.085,0,"21","h1SMcG0012064"
"647",0,0.0300753434641586,0.609,0.057,0,"21","h1SMcG0013798"
"648",0,0.0299322559874194,0.847,0.089,0,"21","h1SMcG0018100"
"649",0,0.0299271225680007,0.84,0.094,0,"21","h1SMcG0020690"
"650",0,0.0298998378701463,0.892,0.102,0,"21","h1SMcG0016741"
"651",0,0.0298465401856441,0.861,0.092,0,"21","h1SMcG0018373"
"652",0,0.0295981053678697,0.128,0.009,0,"21","h1SMcG0010732"
"653",0,0.0294084465789633,0.922,0.131,0,"21","h1SMcG0007433"
"654",0,0.029149435806544,0.897,0.1,0,"21","h1SMcG0001082"
"655",0,0.0289842772907962,0.8,0.089,0,"21","h1SMcG0006787"
"656",0,0.028857878527671,0.368,0.03,0,"21","h1SMcG0011201"
"657",0,0.0288498065584064,0.1,0.007,0,"21","h1SMcG0019069"
"658",0,0.028799327826286,0.714,0.07,0,"21","h1SMcG0019140"
"659",0,0.0287293277819984,0.84,0.09,0,"21","h1SMcG0014134"
"660",0,0.0283432812969705,0.766,0.078,0,"21","h1SMcG0002221"
"661",0,0.158130039440577,0.198,0,0,"22","h1SMcG0018633"
"662",0,0.157446592701869,0.541,0.001,0,"22","h1SMcG0011347"
"663",0,0.154590978280531,0.157,0,0,"22","h1SMnG0000866"
"664",0,0.154554319374164,0.393,0.001,0,"22","h1SMcG0011321"
"665",0,0.153738293558905,0.446,0.001,0,"22","h1SMcG0011322"
"666",0,0.153641326399236,0.158,0,0,"22","h1SMcG0014496"
"667",0,0.153421673247421,0.171,0,0,"22","h1SMnG0000858"
"668",0,0.152529186022355,0.892,0.017,0,"22","h1SMcG0005807"
"669",0,0.152432854487117,0.489,0.001,0,"22","h1SMcG0021368"
"670",0,0.151498667533155,0.192,0,0,"22","h1SMcG0017936"
"671",0,0.150384241352386,0.113,0,0,"22","h1SMnG0026988"
"672",0,0.149837714500997,0.111,0,0,"22","h1SMnG0034389"
"673",0,0.149768181395014,0.252,0.001,0,"22","h1SMcG0018637"
"674",0,0.149384055276997,0.23,0.001,0,"22","h1SMcG0018038"
"675",0,0.147653739471614,0.26,0.001,0,"22","h1SMnG0020655"
"676",0,0.145360973679191,0.244,0.001,0,"22","h1SMcG0002606"
"677",0,0.14482321541591,0.127,0,0,"22","h1SMnG0000872"
"678",0,0.143447561335479,0.242,0.001,0,"22","h1SMnG0009726"
"679",0,0.14226334876704,0.272,0.001,0,"22","h1SMnG0029261"
"680",0,0.141425695023585,0.527,0.002,0,"22","h1SMcG0005253"
"681",0,0.141385400415434,0.113,0,0,"22","h1SMnG0034398"
"682",0,0.140574018300042,0.105,0,0,"22","h1SMnG0020657"
"683",0,0.140177727716758,0.125,0,0,"22","h1SMnG0034400"
"684",0,0.139683876386984,0.132,0.001,0,"22","h1SMcG0013694"
"685",0,0.132525455623022,0.486,0.003,0,"22","h1SMcG0003888"
"686",0,0.130969386684126,0.349,0.002,0,"22","h1SMnG0034383"
"687",0,0.129863276771356,0.131,0.001,0,"22","h1SMcG0004699"
"688",0,0.126913415192227,0.131,0.001,0,"22","h1SMnG0034399"
"689",0,0.126444311700573,0.123,0.001,0,"22","h1SMnG0034384"
"690",0,0.116401233696229,0.357,0.004,0,"22","h1SMcG0005808"
"691",0,0.0301675567925811,0.116,0.008,0,"23","h1SMcG0019691"
"692",0,0.0269673190141152,0.19,0.014,0,"23","h1SMcG0019692"
"693",0,0.0174851460446287,0.29,0.037,0,"23","h1SMcG0019693"
"694",0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000298481170231862,0.0104249045680451,0.212,0.039,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000145384208396535,"23","h1SMcG0008071"
"695",0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000389776678641794,0.0062828324563758,0.286,0.075,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000189852424632845,"23","h1SMcG0008074"
"696",0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000047001270346654,0.0156108223885379,0.12,0.017,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000228933787604482,"23","h1SMnG0033336"
"697",0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000247664381434513,0.0032797313388669,0.754,0.43,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000120632366909123,"23","h1SMnG0035608"
"698",0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010194989886599,0.00384157479672991,0.504,0.224,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000496577567396463,"23","h1SMcG0002117"
"699",0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011675401467678,0.00572339822311758,0.221,0.062,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000568685454687659,"23","h1SMcG0008073"
"700",0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000966367986350955,0.00341701473044088,0.426,0.206,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000470698518791823,"23","h1SMcG0022103"
"701",0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000106347233910817,0.00862483817522611,0.114,0.026,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000517996106932805,"23","h1SMcG0008070"
"702",0.00000000000000000000000000000000000000000000000000000000000000000000000000176564383706454,0.0034794984281173,0.31,0.145,0.0000000000000000000000000000000000000000000000000000000000000000000000860009800157394,"23","h1SMnG0035607"
"703",0.000000000000000000000000000000000000000000000000000000000000000000000000522042467743003,0.00357767741074761,0.297,0.138,0.0000000000000000000000000000000000000000000000000000000000000000000254276445188262,"23","h1SMcG0021424"
"704",0.000000000000000000000000000000000000000000000000000000000000000000000271266782922947,0.00342356421119967,0.287,0.133,0.0000000000000000000000000000000000000000000000000000000000000000132128624626109,"23","h1SMcG0014692"
"705",0.000000000000000000000000000000000000000000000000000000000000000000737504962476905,0.00351395778833568,0.272,0.126,0.0000000000000000000000000000000000000000000000000000000000000359223917123251,"23","h1SMnG0035619"
"706",0.00000000000000000000000000000000000000000000000000000000000000000264804497721943,0.00481639306809666,0.163,0.058,0.000000000000000000000000000000000000000000000000000000000000128980974750404,"23","h1SMcG0000448"
"707",0.00000000000000000000000000000000000000000000000000882234205508483,0.00407869627402071,0.168,0.07,0.000000000000000000000000000000000000000000000429718636819072,"23","h1SMcG0011210"
"708",0.00000000000000000000000000000000000000000000161264897265979,0.00377472383800463,0.174,0.077,0.0000000000000000000000000000000000000000785489061603131,"23","h1SMcG0000643"
"709",0.0000000000000000000000000000000000000000000386111623895266,0.00326843203303006,0.173,0.077,0.00000000000000000000000000000000000000188067249766906,"23","h1SMcG0011633"
"710",0.0000000000000000000000000000000000000000000502841161732267,0.00514801595757338,0.101,0.034,0.00000000000000000000000000000000000000244923873056553,"23","h1SMcG0006469"
"711",0.00000000000000000000000000000000000000000739663796226821,0.00374091880499872,0.151,0.064,0.00000000000000000000000000000000000036027544186616,"23","h1SMcG0009353"
"712",0.00000000000000000000000000000000000000048396131125943,0.00388108868701128,0.141,0.06,0.0000000000000000000000000000000000235727875488243,"23","h1SMcG0008834"
"713",0.000000000000000000000000000000000000145172083954625,0.004033307933457,0.128,0.053,0.00000000000000000000000000000000707104186526187,"23","h1SMcG0005902"
"714",0.000000000000000000000000000000000286616026972872,0.00337052541707378,0.169,0.083,0.0000000000000000000000000000139604934417947,"23","h1SMcG0009590"
"715",0.00000000000000000000000000000000523978290293758,0.00413421490099522,0.103,0.041,0.000000000000000000000000000255219345636284,"23","h1SMcG0001898"
"716",0.00000000000000000000000000000244216507557425,0.00345629625850044,0.114,0.049,0.000000000000000000000000118952976501071,"23","h1SMcG0001973"
"717",0.00000000000000000000000000000279195810241923,0.00331623423509736,0.12,0.053,0.000000000000000000000000135990695252636,"23","h1SMcG0020537"
"718",0.00000000000000000000000000000582123520401966,0.00368594552814379,0.114,0.05,0.00000000000000000000000028354072431739,"23","h1SMcG0011798"
"719",0.0000000000000000000000000000134537221247479,0.00350866040285903,0.127,0.058,0.00000000000000000000000065530389725222,"23","h1SMcG0017549"
"720",0.000000000000000000000000000316650626820125,0.00407439487686204,0.108,0.048,0.0000000000000000000000154234187311547,"23","h1SMcG0013920"
"721",0,0.117879300390308,0.171,0.001,0,"24","h1SMcG0008235"
"722",0,0.117487073075553,0.131,0.001,0,"24","h1SMcG0003218"
"723",0,0.112929171548363,0.134,0.001,0,"24","h1SMcG0011150"
"724",0,0.10960699224715,0.301,0.003,0,"24","h1SMcG0008236"
"725",0,0.104146323913488,0.263,0.003,0,"24","h1SMcG0020715"
"726",0,0.0991967450451571,0.222,0.003,0,"24","h1SMcG0021560"
"727",0,0.0834042619590844,0.154,0.003,0,"24","h1SMcG0017057"
"728",0,0.0730654727002422,0.429,0.01,0,"24","h1SMcG0014114"
"729",0,0.0620594971511456,0.54,0.022,0,"24","h1SMcG0021376"
"730",0,0.0583228662520248,0.117,0.004,0,"24","h1SMnG0030813"
"731",0,0.0441228469122328,0.311,0.017,0,"24","h1SMcG0006504"
"732",0,0.0413505270307623,0.119,0.006,0,"24","h1SMcG0000618"
"733",0,0.038985812419868,0.352,0.02,0,"24","h1SMnG0015595"
"734",0,0.0373663953482709,0.138,0.009,0,"24","h1SMcG0018313"
"735",0,0.0348775641164199,0.243,0.016,0,"24","h1SMcG0011739"
"736",0,0.0330633952258239,0.488,0.05,0,"24","h1SMcG0022349"
"737",0,0.0324311612913549,0.189,0.013,0,"24","h1SMcG0009335"
"738",0,0.032039845202583,0.128,0.009,0,"24","h1SMcG0008385"
"739",0,0.0275830929693242,0.301,0.024,0,"24","h1SMcG0003676"
"740",0,0.026034440767796,0.125,0.011,0,"24","h1SMcG0009939"
"741",0,0.024167945913665,0.165,0.016,0,"24","h1SMcG0017363"
"742",0,0.0233201584397524,0.194,0.019,0,"24","h1SMcG0002517"
"743",0,0.0231177094797324,0.198,0.021,0,"24","h1SMcG0022137"
"744",0,0.0229760907652312,0.198,0.021,0,"24","h1SMcG0000587"
"745",0,0.0227559808700649,0.239,0.024,0,"24","h1SMcG0011149"
"746",0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000626188203785736,0.024114283175479,0.129,0.012,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000305003750299956,"24","h1SMcG0020842"
