UniqueCount	AmbigCount
4564	2
3	999
1	1
0	46
1	2
0	2
848	2
0	2492
0	2434
200	4406
0	0
0	2
83	7
2	5
16	0
0	0
137	277
178	1513
4	0
0	989
2	0
10	930
18	0
0	179
0	0
0	12
0	524
11	0
0	0
1	0
1	179
2	377
0	0
2	4
0	0
80	404
45	3
7	1
7	6
0	0
0	0
8	20
4	118454
0	15963
0	11195
0	807
58	158
0	0
0	0
0	28070
4	340
0	0
16	0
0	0
0	0
0	0
0	0
54	71
0	7
96	619
0	123121
0	18496
14	0
0	129
0	8
0	75
0	13
0	126
0	14
0	96
0	14
0	100
0	95
0	11
0	14
0	130
1	24
0	7
0	2
9	0
8	14
0	0
0	123125
0	4281
0	94359
125	1333
1273	3737
2	0
0	34382
0	808
0	0
0	808
0	20404
0	13943
0	7651
0	3
1	35
0	0
3	0
0	2206
0	1280
21	0
2	0
0	0
53	0
0	0
1651	7028
1	3
1	0
128	97
156	184
5	0
0	0
0	0
1	0
59	854
5	619
1	0
0	0
6	0
34	438
0	0
13	5
19	0
212	189
2	0
46	354
0	0
0	0
0	1673
0	4
60	431
6	3
0	0
0	0
0	0
14	0
0	7
4	459
0	12037
0	1016
3	15851
6	1
5	0
0	0
1	32
2	0
6	0
3	0
1	0
742	3
18	0
19	3
11	0
9	0
4	0
0	0
0	0
3993	0
2	0
0	8
0	0
231	0
0	0
3812	1
0	0
0	0
0	0
19	0
1	2
2	1
30	13
0	0
0	0
1	29031
0	808
7	7616
0	21694
0	1052
0	24022
0	72260
0	47063
76	132
103	48
253	692
4	0
0	194
0	104
0	0
1	3
0	2
1477	6017
133	74
29	399
63	0
2	0
0	84
3	119335
0	121774
11	120368
7	29
0	0
0	0
3	0
0	0
0	21151
0	66018
0	835
0	18
0	4
0	1
3	116586
4	8816
0	22601
0	38782
0	0
16	0
1	1
0	0
0	6
0	0
3	0
1	448
2	1
0	0
0	0
0	2
3	0
0	0
0	0
11	0
168	0
0	0
2	0
10114	2
7	0
4	0
0	0
0	0
0	0
307	59
39	59
6	0
0	0
10975	482
101	0
272	477
0	0
0	0
7	0
0	0
0	0
532	0
0	0
5567	2863
0	1195
0	0
0	0
612	1679
2	1
1	0
9	0
2	0
3	0
0	0
0	0
15	34
6	0
0	1
0	43
0	49
3	3
2	3
0	3
0	34
0	0
2	2
0	0
23	0
0	379
1	0
2	2
0	0
0	0
15	4
0	0
0	0
524	0
0	0
8571	261
236	257
4	0
0	0
0	0
0	0
4	0
0	0
0	11
0	19
0	1504
0	24
1226	0
0	0
0	4
2918	3
0	0
0	2203
0	0
0	0
0	0
4	3
1	2
0	6
1	0
0	2203
0	1
2	0
0	1
0	0
1	0
0	0
137	275
5	275
11	0
0	0
0	0
0	0
0	0
0	0
1244	0
0	0
2	0
5	0
6484	0
0	1
0	0
108	0
0	0
0	0
12	11
0	0
5	0
0	0
281	0
0	0
1879	412
4	0
271	412
12	1
37	0
19	0
1555	0
1	0
0	0
631	0
0	0
3	0
0	0
4	1239
0	18
2	0
0	0
0	0
33	0
3	330
766	0
100	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
18	0
5	0
3284	1
2	0
0	0
4145	3
2	0
0	0
0	0
1	0
0	0
1	1
0	0
4403	273
7	269
0	0
0	0
1	0
91	10
1	0
0	2
0	238
0	0
0	0
2800	1
20	0
6	1
8213	5
11	9
0	0
0	0
12	0
2	0
0	0
3080	0
3	0
451	0
0	0
0	0
0	2
0	29
0	0
0	0
47	1
0	0
0	0
0	4
0	1
0	0
0	0
92	0
42	36
2297	36
54	0
3479	1
0	0
0	1
64	0
0	0
1	0
1989	0
0	0
0	0
0	0
27	0
0	0
2	0
3106	1
0	0
0	0
9	1
6	0
0	0
1170	1
0	0
974	0
0	0
3	0
0	0
47	0
0	0
997	3241
48	1429
79	2876
0	1
172	0
0	0
15	0
2826	17
21	17
4	0
45	0
2	0
4753	0
4	1
31	0
0	0
770	801
1	12
1464	0
3179	2
0	0
0	0
375	3
0	0
0	0
6	3
73	0
3	0
0	0
0	0
565	0
8836	1
1	0
519	1
666	0
78	0
0	0
1109	0
0	0
0	0
761	842
0	0
43	87
17	153
0	0
0	0
0	2
0	0
238	0
0	0
630	28
0	3
328	28
0	0
0	0
2195	0
0	0
0	0
0	0
283	49
0	0
0	0
0	3734
2	0
2	0
1	1
0	0
0	0
1633	0
0	0
28	0
125	0
4889	2
279	197
43	197
7	0
5	0
1	0
0	0
48	33
1	0
106	18
67	23
3	18
61	22
0	0
32	78
11	80
0	0
1	70
0	0
0	0
40	79
0	0
0	16
391	652
479	654
62	0
1458	1
6	0
0	0
4	0
752	377
0	0
2	0
1	0
118	182
2	0
1	0
27	631
9922	649
128	0
15	0
140	287
0	0
4	0
20	4
10	1
2	0
14	0
0	0
12	0
0	0
883	1
1	1
0	0
1311	1
5530	1
1	0
10	0
2004	1
1	0
0	0
101	9
0	0
1915	0
0	0
4	4
4	0
11	47
414	0
1	0
0	0
7	0
132	0
178	36
2	0
0	0
1707	0
5172	3
1758	7
5	7
0	0
2184	1
1	0
0	0
0	3
4066	3194
41	2
3	0
11	4
1	0
11	0
8	13
690	627
41	0
7	0
13	4
0	0
0	0
4	0
0	1
5	0
0	0
2	1
1	0
369	539
3	9
3	12
0	412
0	0
0	1
11	0
180	0
0	0
0	0
0	373
5	1
2817	1
335	183
553	486
142	472
0	0
2	0
0	0
0	0
6	0
584	443
820	64
1	0
0	0
8	8
2	1
1	0
0	0
1025	0
0	0
119	0
1479	0
15	0
1321	0
298	0
108	0
9531	1
0	0
14584	1697
1125	1670
0	0
1	0
0	0
0	0
0	0
0	0
67	69
6	0
0	0
1912	1643
0	36
1	0
0	0
0	0
0	0
2	0
2609	1737
3	1731
0	3
20	3
9	0
6	0
20	0
1	0
0	0
63	0
11	0
27	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
156	4
15	0
0	3
0	0
21	0
0	0
15	0
3	0
1	0
451	151
0	0
0	0
26	0
0	0
12	3
73	298
28	0
3037	1
3207	0
24	0
0	87
0	344
56	1480
0	154
10	253
83	1494
0	2
125	601
0	247
0	0
0	0
327	54
4	1
9	0
3	0
233	136
767	307
1	0
8437	2
49	31
956	256
0	0
0	0
0	0
35	0
15	0
2	0
75	32
745	887
150	691
10	13087
3	0
0	0
0	0
2	6
83	42
1112	4
0	0
0	0
40	0
0	0
46	153
331	153
0	0
2290	0
2	0
1447	1
0	0
697	0
4	0
0	3
0	0
64	54
0	0
0	2
51	2
0	0
627	0
0	0
30	1
3024	695
12	695
8	0
0	0
0	0
12	0
0	0
1036	0
0	0
176	0
165	2
1183	0
6	0
3133	0
0	0
11	14
0	0
0	0
0	0
0	0
1	0
1	1
1	0
1	0
0	0
0	3
0	0
0	0
1	33
1418	33
136	0
1	0
0	0
0	0
0	0
8	0
4	3
7	0
606	2
0	0
0	0
0	0
2	0
0	0
0	0
5	0
278	0
0	0
2	15
4	0
2	0
9180	4771
48	4763
0	3
3	0
297	84
0	0
2	0
2	0
729	52
0	0
0	0
0	0
0	0
0	0
642	0
0	0
8	0
1	0
1	0
81	0
2907	0
2	0
2794	0
0	1
0	3
0	0
0	0
4963	5
12	0
1230	0
0	7
11	48
0	0
0	0
0	0
6	0
22	183
2	0
87	35
0	0
33	0
31	90
16	54
8	20
0	0
1	2
334	341
0	0
0	0
819	1148
400	1231
5	0
195	1159
114	1159
2	3
1	0
2878	2
0	0
267	75
27	0
0	0
394	0
0	0
0	0
2402	0
0	0
2958	170
24	170
6	0
2	0
2516	185
14	161
1	0
391	867
0	0
0	0
0	0
775	0
0	0
0	0
10	20
166	0
0	0
4833	1
0	0
3976	4754
59	4754
0	0
3	0
7687	1697
130	1696
0	0
2366	3357
46	3357
0	0
0	0
1	0
0	0
3	10
13	62
0	0
28	8
0	0
7	0
8	0
0	0
6	0
0	0
0	0
0	0
1	0
72	10
3	10
30	0
2	0
0	0
2443	0
8	0
0	0
0	0
0	0
259	0
1	0
3	2
2	0
0	0
6	93
6	0
0	0
1	0
32	1
2	0
122	165
0	0
0	0
0	0
949	9024
3	9024
1	0
8	0
33	3
1	9
0	9
392	338
3	338
498	370
0	0
185	0
162	77
62	77
0	0
23	370
5898	5
1	0
2	0
98	222
0	0
28	163
0	0
378	102
1	2
0	0
6055	1
241	0
0	0
0	0
936	0
81	0
0	0
3241	1
6	0
46	12
19009	13
152	3
89	7
10	0
0	0
0	105
1706	106
2365	1
0	0
1	0
0	0
0	0
1	7
0	0
1	1
7	0
0	0
2	0
0	0
156	0
0	0
0	0
3	0
1	0
0	0
1	1
0	0
0	0
1174	1
6	31
0	0
289	0
0	0
191	0
0	0
539	0
4	358
2351	358
41	0
532	0
8	0
0	0
19571	3
0	0
49	11
136	11
14	42
0	0
0	0
32	2
97	20
0	0
1	0
0	0
1	0
1	0
1	2
53	0
29	0
0	0
0	0
0	0
0	0
55	83
120	3
135	54
97	177
4	18
526	476
385	0
2055	1
1196	0
5	0
371	3221
760	3221
1	0
0	0
576	0
7	0
0	0
15	0
0	0
0	3
83	0
13	0
4	0
0	0
0	0
116	0
0	0
3	2
4	2
2	2
0	0
35	0
6	0
1	0
1	0
357	0
0	0
0	0
0	0
1	0
1	0
3	0
8	0
5	0
639	0
41	0
0	0
32	0
5	0
897	31
3	30
49	218
35	216
1	2
0	0
0	0
0	0
3045	3
0	0
5554	4
0	1
0	0
0	0
4271	3
2	0
197	0
0	0
0	0
15	1
2193	0
0	0
7	0
0	0
8	11
576	11
0	0
2	0
2	0
27	0
88	0
471	0
2	0
4	69
5510	69
0	0
1	0
1	0
0	0
23	0
0	0
4	0
1	0
1847	1
340	515
838	515
3	0
6178	3
2	1
0	1
0	146
0	0
0	0
254	1
1	0
486	0
0	0
0	0
22	0
2	0
0	0
0	0
0	0
0	0
2	0
126	0
0	0
6	0
5	0
0	0
0	0
26	3
0	17
26	14
0	0
2	0
5	3
2	10
2	0
0	0
0	0
8	5
0	2
0	2
14	25
0	0
10	31
0	0
1	2
0	0
9	0
9	3
0	0
0	0
0	0
0	0
0	0
1	0
241	0
0	0
1546	2
0	0
0	0
1954	0
0	243
2	0
0	0
2	0
3	0
0	0
0	0
6	0
29	0
1	0
0	0
1	0
1587	0
20	3
4	0
0	0
0	0
1	0
2	0
3	0
12	2
2	0
0	0
1	0
0	0
17	0
3	0
647	0
9	55
0	0
3639	3
0	0
0	0
9	0
8505	0
1	0
3	0
0	0
1	0
0	0
0	0
3	107
0	0
877	0
0	6
0	0
0	0
2	0
0	0
5	6
533	223
79	223
39	0
0	0
0	0
1039	0
2	0
11	3
0	0
36	0
18	0
1	0
1343	2
2	0
0	0
0	0
0	0
6	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
1	0
0	0
146	0
0	0
470	0
1	0
185	446
1	446
0	0
2	0
457	0
226	1
0	2
5	2
6	0
105	26
0	5
2568	3
55	3
0	0
22	9
2	9
0	0
2326	2
457	0
662	0
40	0
1376	3767
11027	3773
1	0
9	0
0	0
0	9
206	9
7	0
8	0
5	0
5	0
447	0
6	7
0	0
4	0
17	0
3	24
23	24
0	618
4	0
4	0
1	0
96	19
0	0
48	19
33	12
0	0
15	0
0	0
3	0
273	0
0	0
39	12
0	0
0	0
1	21
44	2
0	0
1	0
0	0
3	0
11	0
18	2
0	0
0	2
1	0
2	0
0	0
0	0
0	0
10	0
9	1
1529	2
6	0
0	0
0	650
0	4
1342	0
0	0
939	0
130	116
2	0
4	0
0	0
34	7
0	0
30	0
0	0
0	0
2	10
9	42
0	0
0	0
0	0
669	0
2	0
2	0
0	4
0	0
0	0
0	0
0	4
0	0
34	0
5	0
0	0
1	0
2	0
0	0
0	0
0	0
0	0
332	0
7	0
14	0
0	1
0	0
0	0
0	0
500	338
436	1388
0	0
0	0
1	0
44	0
2	1
1083	1549
6	420
10	0
1356	0
44798	22
0	0
0	6
5	0
11	5
5	12
30	10
20	13
0	0
15	0
0	0
0	0
0	0
3	10
0	0
51	10
940	0
2	1
0	0
0	0
0	0
3	0
1	0
0	0
0	0
2	1
2	1
15	1
1	0
4	1
0	0
0	202
1	0
0	0
59	0
0	0
0	0
0	0
0	0
0	0
5220	7545
0	7541
0	0
0	0
0	0
0	0
217	0
0	0
504	0
514	0
0	0
977	0
1	0
26	271
2	0
2	0
1881	1
1	0
2	0
8784	7
0	2
1	0
2	0
0	10
32	62
0	0
0	0
578	1
4	0
0	0
35	0
1661	930
9	930
0	0
189	0
1	0
315	0
6	0
7	0
150	76
171	0
0	0
0	0
35	0
1941	0
0	3
0	3
2179	0
5	1
32	3
7	0
0	0
0	0
1	0
0	0
0	0
363	0
0	0
0	0
2	0
914	0
0	0
1	1
60	26
0	0
1	0
0	0
27	0
2524	1
0	0
0	0
0	0
0	1
0	17
2115	0
909	4237
3	0
0	0
5	1
36	5731
0	0
4	5731
7	0
94	0
1	0
0	0
0	0
2	0
5	0
1895	0
0	0
0	0
6	0
0	0
2	0
2068	1
1191	1
0	0
1	0
0	0
6792	2
0	0
0	0
0	0
7	346
4520	499
1	0
48	137
10	0
0	0
0	0
0	0
0	0
29	0
7	0
1	0
14	13
22	4
1	0
0	0
9	1
1	0
0	0
0	0
4	0
11	7
1	7
0	43
0	0
1	0
0	0
2	0
0	0
0	0
2	13
0	0
0	0
0	0
4	0
8	20
4	1
844	924
1	2
85	2
5	35
65	866
2	0
10	0
210	0
0	0
0	0
11	0
166	0
0	0
6681	1
0	0
2	0
0	0
3632	1
5	0
4	0
60	0
0	0
2	0
0	0
0	1449
24	1449
40	58
52	58
7967	3
0	0
213	0
0	0
230	0
1	0
1	0
2471	2
0	0
0	0
0	0
0	0
0	3
0	0
4298	5
0	0
0	0
105	0
0	0
832	0
1	0
4	0
0	0
2905	2
15	0
1318	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
2420	0
0	0
0	0
0	0
0	1
66	0
280	0
10	0
0	0
417	0
3	0
2	0
8	98
0	0
0	0
0	0
0	0
379	869
0	0
0	0
0	0
0	0
0	0
1141	0
0	0
0	0
0	0
0	0
1	0
313	50
0	50
1	0
0	0
22	1
2492	3
0	0
4	0
3	0
0	0
0	0
1855	0
305	0
0	0
0	0
0	0
1	0
0	0
4002	3
0	0
3	0
6	0
8	0
1925	1
0	0
5	0
8	2
1044	358
0	0
3	0
0	0
0	0
0	0
0	0
0	0
21	23
97	23
0	0
5461	1
0	0
0	0
522	0
0	0
100	183
33584	186
0	3
0	0
0	0
415	0
1071	0
70238	26
61	250
303	247
16	0
32	1
164	10
77	0
0	0
0	0
1	0
16742	45
251	2
37	35
0	0
0	0
646	0
355	1
0	0
811	0
0	0
1487	0
9	0
10	0
0	0
0	164
0	0
1039	0
0	0
0	0
0	0
3300	12
2022	0
296	0
7876	0
12	0
2	0
0	0
0	0
0	0
17191	8
1890	0
385	36
0	0
0	0
86	652
300	711
37	3
2	3
91	4
0	0
326	37
104	96
0	0
0	0
1	0
4097	1
1205	0
0	0
1096	0
0	0
13	70
1	70
45	2
19	20
2	0
0	20
2	0
7	1
0	0
0	0
0	0
317	0
0	0
0	0
0	41
0	0
7	2
0	0
0	0
0	222
122	13
350	67
24	54
2982	2
0	0
13	0
1	0
51	0
45	22
4	22
6	1
7	3
21	0
52	0
2	0
0	0
118	0
100	0
238	0
1	0
1	0
2001	218
0	0
0	0
1	0
106	0
0	0
6201	0
1	0
102	0
1	0
24	0
0	0
4087	2486
4	2485
0	18
3087	1068
3	0
0	0
89	1378
10	0
1210	394
1	117
30	0
975	3
22	26
1955	25
11464	5
54	0
18	0
2859	0
0	0
0	0
1481	0
3	0
5717	228
7	228
1151	0
0	0
0	0
0	0
0	0
0	0
27	6
107	204
1	204
0	0
5	0
0	0
479	47
112964	79
41	258
216	258
0	0
3	0
0	3
1283	0
0	0
0	0
2977	0
0	0
792	0
2	0
0	0
174	0
32	19
0	169
17	3
14	0
0	0
24	0
18	0
2809	1
39	0
6674	3
0	0
744	0
12	0
22	45
0	0
3712	2
0	0
11	0
0	0
0	0
0	0
800	1
0	0
0	0
2	0
8	0
5940	330
0	0
0	0
1	0
3	5
0	3
9	355
426	1052
0	3
1	732
5	18
0	131
0	102
0	0
0	0
0	0
0	1
3	304
63	0
0	0
0	0
0	1
0	0
3	0
15	5
0	3
0	24
0	0
2	17
0	39
0	180
3	1
7	322
1	4
0	5
5	0
0	40
0	2
24	0
0	0
0	330
8	236
4	5
0	0
1	0
52	4
2	0
20	484
0	76
0	0
0	3
0	7
0	0
44	68
1	0
0	0
358	179
1	8
12	171
2	0
1	1
0	0
6649	3
0	0
311	0
5	0
0	0
0	0
2	0
982	0
0	0
0	0
0	0
0	0
491	0
37	0
238	0
0	0
0	0
2	0
0	0
0	0
0	0
756	1
0	0
19	0
0	0
0	0
4	0
1	0
607	0
0	0
0	0
51	0
0	0
0	0
5	4
180	0
0	0
0	0
0	0
13481	2
0	0
343	0
73	0
0	0
0	0
0	0
318	386
258	386
0	0
7	0
77	0
10	126
2145	130
11	1
2042	0
0	0
4508	1
1	0
0	1
1	0
0	0
298	135
23	135
4	0
521	2
5	1
0	0
0	0
0	0
167	0
0	0
4	1
0	0
0	0
1084	1
1	2
1	0
0	34
0	0
0	0
0	0
50	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
6	0
0	0
20	1
471	0
8	1
0	0
0	0
0	0
0	0
1	0
32675	19031
0	2
1	2
0	2
0	2
0	0
0	2
0	2
0	1
0	0
509	0
0	0
0	0
11918	8
1	22
79522	31
0	0
6	0
539	13850
213	2
36	2
4	0
307	7993
38	655
0	0
56	0
2	0
0	13
483	316
32	316
0	17083
16	0
109	5
205	17704
4420	0
0	1
649	0
0	0
1	0
232	0
0	0
0	0
0	0
1	0
3694	0
11	0
1202	17680
0	0
1	0
1661	1
0	2
0	0
0	0
1896	2625
0	2624
1	0
0	0
43	0
0	0
1	0
0	0
0	0
6078	978
18	977
5	0
3370	2
0	0
7514	4
0	0
4	0
0	0
3306	353
0	353
1	2
0	0
10	0
3	0
4	0
0	0
12	0
0	0
0	0
17	0
9883	8
1700	0
183	0
0	0
0	0
0	0
0	6
1	0
3530	0
194	0
0	0
1	0
4	0
0	0
530	0
0	0
1	0
0	0
220	431
11	431
2	0
0	0
0	0
0	1
3106	1
1	0
1	0
18	0
0	0
0	0
728	1
0	0
120	1
0	0
35	0
1297	1
0	0
76	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
798	0
0	0
3505	0
3641	0
0	0
4	0
1870	0
0	0
1	0
20	0
22	0
64	44
0	43
23	44
0	0
0	3
0	0
0	0
1930	0
2	0
432	0
464	0
3776	2
1	0
0	0
7	0
0	0
3	0
537	0
3646	1
1	0
199	0
0	0
4	0
19	0
5	0
0	0
0	0
0	2
0	0
1	0
10	0
2	0
6483	2
3469	1
0	0
0	1
8	34
1760	34
3	0
2651	0
0	0
0	0
0	0
343	419
12	419
1	0
657	0
0	0
2	0
0	0
1	0
0	0
0	0
0	0
254	0
3	0
0	0
19	0
0	0
5	0
1	0
458	0
6	0
35	1
11	0
0	0
9	50
0	2
0	0
787	0
0	15
1311	0
0	0
1	0
0	0
584	0
138	0
650	0
0	0
1	2
2052	255
751	255
0	0
0	0
3409	1
0	0
385	1
112	0
0	0
4	0
0	0
0	0
0	0
11	68
0	0
0	0
0	0
0	0
0	0
3	0
0	0
6	0
3	17
0	0
1378	704
0	704
13	0
6	0
0	2
0	0
1	1
21367	3315
22	3306
0	35
2	35
0	0
5	3
2637	0
80	0
768	1
2036	0
2	0
1748	0
1393	1
3	0
528	0
1889	1
0	0
3	0
766	1
287	0
0	0
4	0
0	0
2	0
9	1
438	5427
0	0
1595	962
76	262
44	0
5	0
10	0
0	0
3	0
0	1
0	0
3716	0
4	0
0	0
14	0
0	0
1	0
5460	2
8	0
5651	3
0	0
93	0
647	0
3	0
0	0
3	0
3145	1
35	0
26	0
0	0
58	21
2217	695
0	695
2	0
228	0
59	0
0	0
0	0
10	0
14	0
13	0
1371	6
2	0
0	0
1149	0
0	0
1	0
109	0
0	0
51	0
11783	4
0	0
1	0
0	0
29	0
0	0
1	3
0	3
39	1
15	1
1313	3
836	0
12	2
8000	3
19	0
869	44
11	44
0	0
3	0
0	3
0	1
0	0
0	0
0	0
1	22
0	0
1	1
2	0
6	22
0	0
7	1
981	1423
94	1427
0	1
816	12
807	12
0	0
7	0
1688	2
0	0
8	7
1	2
28	7
0	7
2	8
134	5
9	8
0	7
2	2
0	2
1	85
8141	89
190	0
0	0
18124	3
37	0
5212	1
0	2
20	0
0	0
0	0
0	0
291	0
5	0
2190	3
3	0
1	0
2	0
266	35
47	0
4	35
17	0
2	0
2832	3
0	2
206	0
3	0
8	0
0	0
9	0
4	0
0	1
6075	535
1	532
4	5
1	2
3	1
1	0
502	0
3945	1
2805	1
6	0
0	1
0	0
966	0
0	0
0	0
0	0
3	80
1	79
9	56
127	0
3	104
1902	104
3	0
301	1
0	0
0	528
102	0
562	0
1	0
15	0
1648	0
1	0
1076	534
341	534
7	0
385	0
0	0
0	0
530	0
0	0
51	39
8	3
13	39
0	0
0	0
2	0
0	0
2116	23
95	3640
6854	28
29	21
52	26
2583	3640
0	0
0	0
8553	297
1	293
0	0
2	0
4146	3
18	0
694	0
0	2
0	2
0	0
12432	3
6	0
0	0
1	0
0	0
0	0
1065	0
18	0
0	0
0	0
0	0
1	0
4	0
4	3
0	0
0	0
4	42
45	42
0	0
0	0
0	0
0	0
5	0
4	0
0	0
485	9
7	0
5	0
2	0
1	0
4	0
0	4
5	5
12	0
0	0
1	0
0	0
264	434
9	434
1	0
0	0
0	0
0	0
333	0
