UniqueCount	AmbigCount
0	0
1	0
909	1441
30	3
1	0
715	2
53	291
73	5177
1	55
3	0
0	0
35	5
0	287
6	1035
2	0
127	864
3	1
4	0
0	82
1	0
0	0
0	0
10	16
0	0
0	0
0	14
0	3
2	8
0	14
1	14
0	14
0	0
0	0
0	0
9	226
0	3
0	0
205	3157
1	271
0	191
0	966
0	2
0	1676
0	0
0	0
0	257
176	3818
5	0
81	849
0	9
37	268
18	9
296	846
221	310
0	378
2	5
0	0
0	0
0	0
440	952
1	0
205	1496
38	0
1	0
74	146
345	0
0	212
405	0
3	0
0	0
0	98
0	227
0	3
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	108914
0	7
0	0
0	4
2	6
0	0
0	1584
0	0
0	0
0	0
0	72
1	1
0	0
71	1488
0	0
0	0
0	0
0	0
6	0
19	0
2	45
12	5
0	4453
9	2501
0	0
58	314
52	305
0	0
0	4673
0	11808
0	11791
0	0
0	11810
0	11791
0	1203
0	11810
0	11791
0	0
3	1
0	0
0	158
501	0
0	247
183	1728
0	2
1	0
11	4
0	1395
0	0
0	35712
0	27040
3	95269
266	1027
1	0
6	6879
0	748
0	89081
0	160
74	0
17	0
4	26
0	428
4	262
4	7
0	7
7	1
0	4
0	223
119	4804
0	0
0	0
306	1832
16	116
0	0
0	2
0	4112
0	748
0	102784
1	16159
0	749
0	911
3	0
0	0
0	6
35	0
2	38
1	25
0	0
0	0
0	2
0	0
0	1
2	219
0	1
2	0
0	0
0	10
7	23
7	0
6	0
0	2
0	0
0	0
38	219
0	4
0	4
0	0
0	4
0	4
0	52
1	5
0	105
0	6
0	1
0	1
0	0
0	81
3	0
4	0
0	2
1	5
0	0
1	2
9	8
0	0
0	3
0	4
0	3
0	1
3	39
0	1
0	2
0	1052
26	1418
681	880
0	0
0	36
105	936
2	4
0	0
1	4
0	0
0	0
0	2
72	72
16	0
0	0
15	1086
0	0
2	0
98	3311
0	0
0	0
16	799
0	0
0	0
232	1784
1	0
2	139
1	28
0	0
1	3
3	11
0	0
0	0
36	34
0	0
0	0
0	0
0	0
57	144
6	223
0	0
0	0
0	40590
2	0
1	0
0	202
1	0
0	0
0	0
50	0
14	0
0	4
117	1651
25	78
50	1
6	0
0	0
0	2
0	0
1	0
103	2129
3	4691
6	3
0	0
0	1
3	3
6	96
3	474
4	3
0	859
0	2187
6	4919
21	2
0	1
0	4784
68	2
3	0
2	0
0	176
0	218
0	5
0	87
0	0
0	2609
0	0
0	21
0	56
7903	17568
14	10048
20	64
25	4
12	7
29	7
0	0
0	2
0	0
0	0
0	29201
0	571
2	29604
1	247
0	63015
0	808
0	0
0	0
0	0
0	0
0	0
21	262
215	983
64	0
0	0
0	1
0	6
0	0
4633	3
3	1025
0	0
0	27
2	5
0	5
966	0
0	11807
0	11519
168	4466
1	0
4	0
470	56
1	205
20	0
0	0
128	275
154	1355
5	3
0	1030
0	0
15	1077
20	0
0	209
0	0
0	11
0	518
13	0
0	0
2	0
4	209
1	404
0	0
0	4
3	0
81	450
57	7
4	0
8	17
0	0
0	0
12	15
4	103068
0	17932
0	11637
0	748
77	213
0	0
0	1
0	29050
5	348
0	0
34	0
0	0
0	0
0	0
0	0
89	70
0	4
108	702
0	107440
0	17391
13	0
0	149
0	4
0	73
0	4
0	140
0	4
0	99
0	4
0	111
0	104
0	4
0	18
0	149
0	32
0	11
0	2
7	0
7	15
0	0
0	107450
0	4473
0	82302
115	1223
1361	3510
3	0
0	28949
0	748
0	0
0	748
0	21411
0	14692
0	8164
0	1
0	23
0	0
2	1
0	2534
0	1463
21	1
0	0
0	0
56	0
2	0
1687	6916
2	8
0	0
135	126
196	223
10	0
0	0
0	0
0	1
54	900
8	641
1	0
0	0
6	0
33	499
0	0
10	10
13	0
218	215
1	0
43	386
0	0
0	0
0	1817
0	2
76	508
5	1
0	0
1	0
0	0
7	0
0	11
2	525
0	12592
0	955
1	17937
8	0
1	0
0	2
1	41
1	0
7	0
0	0
4	0
668	5
19	1
8	4
12	1
7	0
12	0
0	0
1	0
4234	1
0	0
0	9
0	0
252	0
0	0
4267	5
0	0
0	0
0	0
15	0
1	3
0	4
44	16
0	0
0	0
1	28540
0	748
3	8601
0	24288
0	1130
0	27067
0	63386
0	51166
131	161
111	46
223	695
2	0
1	225
0	131
0	0
3	6
3	4
1813	7255
79	43
39	544
81	1
1	0
1	87
0	104253
0	106281
7	105459
0	44
0	0
0	0
3	0
0	0
0	23718
0	58776
0	755
0	5
0	0
0	1
1	101752
1	9989
0	23685
0	32216
0	0
13	0
0	1
0	0
0	2
0	1
1	0
6	580
0	1
1	0
4	1
0	2
0	0
0	0
0	0
1	0
212	0
1	0
1	0
10242	2
8	0
9	1
0	0
0	0
0	0
374	58
38	58
6	0
1	0
12575	593
94	0
311	582
0	0
0	0
9	0
0	0
0	0
714	1
0	0
5791	2910
0	1280
0	0
0	0
751	1638
2	0
0	0
3	0
4	0
1	0
0	0
0	0
22	35
6	4
0	0
0	32
0	28
0	4
0	3
0	3
0	35
0	0
0	0
0	0
25	0
0	247
2	0
3	1
0	1
0	0
13	6
0	0
0	0
670	1
0	0
9543	253
283	250
2	3
1	0
1	0
1	0
8	0
0	0
0	4
0	12
0	1363
0	37
1313	1
0	0
0	9
3189	0
0	0
0	2223
3	0
1	0
0	0
6	3
0	1
1	9
2	0
0	2223
0	3
0	0
0	0
0	0
0	0
0	0
122	246
6	246
4	1
0	0
0	0
1	0
0	0
2	0
1392	0
0	0
0	0
1	0
8338	3
0	0
0	0
112	0
0	0
0	0
6	2
1	0
7	0
1	0
317	1
1	0
1802	467
3	0
294	469
5	0
30	0
25	0
1826	2
1	0
0	0
650	0
1	0
6	0
0	0
6	1150
0	14
0	0
0	0
2	1
34	0
2	220
917	2
116	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
21	0
2	0
3441	3
1	0
1	0
4596	4
5	0
0	0
0	0
0	0
0	0
1	6
0	0
4812	288
3	288
0	0
0	0
1	0
72	12
1	0
0	8
0	301
0	0
0	0
3137	0
20	0
5	4
7147	6
4	44
0	0
0	0
8	0
0	0
0	0
3014	1
4	0
499	0
1	0
1	0
0	1
0	14
0	0
0	0
54	1
1	0
0	0
0	0
2	1
0	0
0	0
44	0
51	55
2490	56
59	0
4093	2
0	0
0	0
99	0
0	0
1	0
1799	5
0	0
0	0
0	0
35	0
0	0
2	2
3310	1
1	0
1	0
3	0
6	0
1	0
1231	1
0	0
943	0
0	0
4	0
0	0
63	0
2	0
1436	3892
85	1555
74	3484
8	0
191	1
0	0
19	0
3117	12
16	11
3	0
58	0
1	0
5305	1
0	8
45	2
0	0
893	851
1	11
1414	1
3958	2
0	0
0	0
397	9
0	0
0	0
5	8
78	0
1	0
0	0
0	0
597	0
8088	1
1	0
588	1
687	0
102	0
0	0
1161	0
0	0
0	0
926	1030
0	0
57	70
22	116
1	0
0	3
0	0
0	0
257	0
0	0
709	28
2	0
300	29
0	0
0	0
2215	0
0	0
0	0
0	0
263	44
0	0
2	0
0	4112
0	0
3	1
0	3
0	0
0	0
1682	0
1	0
31	0
157	0
5305	3
346	160
73	160
3	2
7	0
2	1
0	0
51	23
3	0
165	23
228	146
10	23
51	19
0	0
205	280
31	208
0	0
8	210
0	0
0	0
247	247
0	0
1	6
393	573
378	573
60	0
1630	0
0	0
2	0
3	0
838	404
1	0
0	0
3	0
115	192
3	0
6	0
37	650
10780	664
143	0
12	0
167	301
0	0
2	0
23	1
10	0
2	0
14	0
0	0
9	0
0	0
971	0
1	0
1	0
1477	0
5605	3
0	0
1	0
2297	1
1	0
0	0
159	4
2	0
2428	2
0	0
0	5
1	1
2	38
494	0
7	0
0	0
6	0
107	0
228	39
0	0
0	0
1975	1
6004	2
1986	4
2	4
0	0
2173	1
1	0
0	0
4	0
4328	3342
53	0
8	0
14	3
0	0
4	0
10	9
779	619
29	0
3	0
2	3
2	0
0	0
2	0
0	0
6	0
0	0
0	4
0	0
425	509
10	8
7	13
0	307
3	0
0	0
4	0
180	0
0	0
3	0
0	263
9	0
2946	0
410	232
659	549
177	549
0	0
1	0
0	0
0	0
3	0
691	455
856	53
0	0
0	0
4	1
1	0
2	1
0	0
1153	1
0	0
135	0
2047	2
14	1
1324	0
325	1
120	0
9818	7
0	0
16026	1692
1074	1668
0	0
5	0
3	0
0	0
0	0
0	0
49	45
1	0
1	0
2122	1694
1	25
0	0
0	0
0	0
0	0
0	0
3040	1673
4	1673
0	3
19	5
10	0
0	0
27	2
2	0
0	0
66	0
10	0
30	0
3	2
4	0
0	0
0	0
0	0
0	0
0	0
3	0
183	5
8	0
2	3
0	0
42	0
0	0
13	0
14	1
0	0
2008	586
0	0
0	0
33	0
0	0
24	1
94	243
42	0
3373	1
3131	1
10	0
0	49
0	269
66	1641
0	139
1	289
121	1665
0	0
148	632
0	287
0	0
0	0
355	85
32	0
0	2
0	0
535	388
3043	962
1	0
9029	9
90	99
3140	777
0	0
0	0
0	0
56	0
7	0
2	0
176	99
2596	2577
420	1922
6	16609
5	0
0	0
0	0
3	14
83	47
1408	1
0	0
1	0
44	0
0	0
43	132
336	132
0	0
2625	1
0	0
1706	0
3	0
676	0
5	0
4	0
0	0
90	54
0	0
3	0
49	2
0	0
743	0
0	0
28	7
3219	605
23	606
7	0
0	0
0	0
20	0
0	0
1078	0
1	0
208	0
143	0
1147	0
6	2
3550	2
0	0
11	3
0	0
0	0
0	0
0	0
0	0
2	1
0	0
2	0
0	0
0	2
0	0
0	0
2	59
1684	59
167	0
0	0
0	0
0	0
0	0
2	0
0	0
6	0
648	1
2	0
0	0
0	0
0	0
0	0
0	0
2	0
351	0
0	0
4	10
2	0
0	0
9830	4398
20	4382
1	0
0	0
248	100
0	0
1	0
6	0
786	64
0	0
0	0
0	0
0	0
0	0
656	0
0	0
6	0
3	0
2	0
142	0
3503	1
9	0
2739	2
0	0
0	1
0	0
0	0
5245	1
2	3
1384	3
8	11
35	147
0	0
0	0
1	0
6	0
24	208
1	0
266	69
5	0
23	0
126	229
22	126
8	24
1	0
3	0
352	353
0	0
0	0
771	995
429	1067
2	0
213	1152
127	1152
6	3
4	0
2786	1
0	0
350	83
46	0
0	0
480	1
0	0
0	0
2446	2
0	0
2950	181
45	179
4	0
2	0
2835	209
35	159
0	0
445	915
4	0
0	0
0	0
796	0
0	0
2	0
15	14
159	0
0	0
5625	5
0	0
4340	5004
56	5004
0	0
2	0
8172	1511
117	1509
1	0
2857	3511
45	3511
0	0
0	0
0	0
6	0
5	20
15	54
0	3
5	8
0	0
7	0
16	0
0	0
2	0
0	0
0	0
0	0
4	0
71	8
4	8
50	0
0	0
1	0
2487	4
10	0
2	0
0	0
0	0
243	0
0	0
1	3
4	0
0	0
9	88
7	0
0	0
2	0
35	2
0	0
118	192
2	0
0	0
0	0
922	7735
6	7735
5	0
1	0
22	0
0	2
0	2
415	314
2	314
553	404
0	0
195	0
195	75
73	75
0	0
38	404
6635	2
1	1
0	0
138	253
0	0
22	176
1	1
475	118
1	0
0	0
6528	2
256	0
0	0
0	0
1106	1
56	0
0	0
3273	1
1	0
34	8
20331	25
106	8
116	10
11	0
0	0
0	117
2129	118
2518	1
0	0
0	0
1	0
0	0
0	0
0	0
0	0
8	0
0	0
4	0
0	0
158	1
0	0
0	0
0	0
2	0
1	0
2	0
0	0
0	0
1324	2
12	36
0	0
311	1
0	0
176	0
0	0
639	0
17	290
2595	292
44	2
660	0
1	0
0	0
20486	9
0	0
33	9
127	9
9	58
1	0
0	0
34	10
73	15
0	0
0	0
0	0
0	0
1	0
2	0
40	0
33	0
0	0
0	0
0	0
0	0
65	62
141	0
108	85
115	178
7	7
522	478
413	0
2130	2
1495	0
8	0
448	3579
809	3579
0	0
0	0
662	0
7	0
0	0
17	0
1	0
0	0
73	0
5	0
6	0
1	0
0	0
112	0
1	0
5	1
5	0
0	0
0	0
21	0
22	0
2	0
1	0
377	0
0	0
0	0
0	0
1	0
1	0
1	0
19	0
3	0
859	0
40	0
0	0
34	0
12	0
1143	29
5	29
62	224
26	220
1	4
0	0
0	0
3	0
3541	1
0	0
6235	2
0	0
0	0
1	0
4582	1
5	0
254	0
0	0
0	0
5	0
2273	0
0	0
2	0
0	0
3	21
634	21
0	0
1	6
0	0
35	0
71	0
517	0
2	0
3	60
5145	62
0	0
1	0
0	0
0	0
31	0
0	0
2	0
0	0
1980	0
340	526
876	525
2	0
4302	1
1	3
0	3
0	122
0	0
0	0
330	0
1	0
577	0
0	0
0	0
27	0
3	0
1	0
0	0
0	0
0	0
2	0
169	0
0	0
8	0
8	0
0	0
0	0
17	0
0	17
29	15
0	0
1	1
1	6
1	6
5	1
0	0
0	1
5	4
0	0
0	0
27	29
0	1
12	32
0	0
3	1
0	0
14	0
9	3
0	0
1	0
0	0
4	0
1	0
1	0
245	0
0	0
1853	0
0	0
0	0
2136	0
0	181
5	0
0	0
0	0
0	2
0	0
0	0
3	0
37	0
0	0
0	0
1	0
1782	1
18	2
0	0
0	0
0	0
0	0
0	0
0	0
5	6
4	0
0	0
0	1
0	0
8	0
0	0
647	0
12	40
0	0
3852	1
0	0
0	0
14	0
9382	6
0	0
6	0
0	0
1	0
1	0
1	0
1	109
0	0
1008	2
1	6
0	0
0	0
0	0
0	0
4	6
581	237
113	237
31	0
0	0
1	0
1352	0
4	0
6	1
0	0
26	0
18	0
3	0
1337	2
2	0
0	0
0	0
0	0
2	0
1	0
0	0
1	0
0	0
0	0
0	0
1	2
1	0
2	0
169	0
0	0
549	0
6	0
253	487
2	487
0	0
4	0
496	0
250	2
0	5
1	5
32	0
141	25
3	4
2886	5
28	5
0	0
20	10
3	10
1	0
2898	3
569	0
810	0
40	0
1604	3612
11991	3626
1	0
16	0
0	0
0	9
190	9
7	0
7	0
2	0
11	0
574	0
13	9
0	0
11	0
14	0
5	29
24	29
0	435
4	0
10	1
0	0
90	28
0	0
29	28
27	10
0	0
8	0
0	0
6	0
286	0
0	0
55	10
0	0
5	0
2	22
21	10
0	0
1	0
0	0
1	0
15	0
14	1
0	0
3	2
0	0
4	0
0	0
1	0
0	0
5	0
1	1
1608	1
3	0
0	0
2	597
0	4
1527	0
0	0
877	0
146	93
0	0
0	0
0	0
23	10
0	0
52	0
1	1
0	0
2	7
9	49
2	0
0	0
0	0
804	0
0	0
2	0
3	0
1	0
0	0
0	1
0	1
0	0
18	0
4	0
0	0
3	0
4	0
0	0
0	0
0	0
1	0
462	0
8	0
1	0
0	0
0	0
0	0
0	0
329	244
374	1028
1	0
0	0
1	0
74	0
1	0
941	1217
0	344
6	0
1401	1
46979	29
0	0
1	13
7	0
10	8
1	11
20	5
9	6
0	0
23	0
0	0
0	0
0	0
4	14
0	0
56	14
1019	0
0	5
0	0
0	0
0	0
3	0
1	0
0	0
0	0
1	0
2	4
16	12
5	0
0	12
0	0
0	148
0	0
0	0
75	0
2	0
0	0
0	0
0	0
0	0
5619	7777
0	7773
0	0
0	0
0	0
0	0
225	0
0	0
511	0
642	0
0	7
1107	8
0	0
21	282
1	0
0	0
1994	2
0	0
4	0
8840	9
0	0
0	0
0	0
0	20
43	54
0	3
0	0
720	1
9	0
0	0
37	0
1807	886
17	883
0	0
286	0
0	0
351	0
4	0
3	0
152	64
191	0
0	0
0	0
20	0
2389	0
0	0
0	0
2049	3
5	0
26	7
9	0
0	0
0	0
3	0
0	0
2	0
327	0
0	0
0	0
0	0
1049	0
0	0
4	1
70	20
0	0
0	0
0	0
32	0
3012	3
0	0
0	0
0	0
0	0
0	10
2354	1
1037	4729
1	0
0	0
6	1
50	6483
0	0
5	6482
11	0
134	0
2	0
0	0
0	0
0	0
4	0
2258	1
2	0
0	0
4	0
0	0
3	0
2225	0
1234	0
0	0
0	0
0	0
7522	4
0	0
0	0
1	0
4	349
4988	500
3	0
45	131
24	1
1	0
0	0
0	0
4	0
37	0
2	0
0	0
22	20
18	7
4	0
0	0
8	0
0	0
0	0
0	0
1	0
7	7
0	7
1	46
1	2
0	0
0	0
0	0
0	0
0	0
0	27
0	0
1	0
0	0
3	0
7	5
4	0
1010	988
0	4
91	3
2	33
60	947
5	0
12	0
215	0
0	0
1	0
5	0
145	0
0	0
6868	2
0	0
2	0
0	0
3634	2
0	0
4	0
57	0
0	0
0	0
0	0
0	1446
14	1446
47	56
46	56
7135	3
0	0
231	0
0	0
227	0
0	0
3	0
2633	1
0	0
0	0
0	0
0	0
0	1
0	0
4685	1
0	0
2	0
118	0
0	0
883	0
0	0
12	0
0	0
3420	3
12	1
1572	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
2449	2
0	0
0	0
0	0
5	0
89	0
285	0
2	0
0	0
473	0
3	0
0	0
19	74
0	0
0	0
0	0
0	0
516	952
0	0
0	0
0	0
0	0
0	0
1418	0
0	0
0	0
0	0
0	0
0	0
282	81
0	81
1	0
0	0
16	2
2741	4
0	0
0	0
2	0
0	0
1	0
2087	0
368	0
0	0
0	0
0	0
0	0
0	0
4759	6
0	0
3	0
5	0
5	1
2147	0
0	0
21	0
5	1
1147	497
0	0
9	0
0	0
0	0
1	0
0	0
1	0
20	13
106	13
0	0
6016	5
0	0
0	0
487	1
0	0
95	145
34429	161
4	4
0	0
0	0
460	0
1064	0
67110	37
64	304
351	237
19	0
9	0
204	11
85	0
2	0
0	0
1	0
18215	62
196	4
27	43
0	0
0	0
605	0
406	0
0	0
874	0
0	0
1615	2
13	0
16	0
2	0
0	212
3	0
1065	1
0	0
0	0
0	0
3310	8
1978	1
300	0
7834	10
6	0
4	0
1	0
0	0
0	0
16845	11
1554	1
449	41
0	0
0	0
100	1330
567	1447
78	15
1	15
165	2
0	0
295	41
226	163
0	0
0	0
11	0
3930	0
1327	3
0	0
1199	1
0	0
34	102
0	102
60	1
18	14
4	0
1	14
0	0
8	1
0	0
0	0
0	0
295	1
0	0
1	0
0	43
0	0
26	10
0	0
1	0
0	139
169	6
404	56
34	50
3309	0
0	0
8	0
0	0
58	0
47	27
1	27
6	0
13	1
37	0
85	0
8	0
1	0
103	0
149	0
250	0
1	0
0	0
2126	180
0	0
0	0
2	0
108	0
0	0
6656	6
0	0
100	0
2	0
24	0
0	0
4444	2553
9	2551
0	12
3335	1139
2	0
0	1
84	1462
8	0
1459	434
1	153
49	2
1003	0
24	26
2213	26
11490	4
58	0
9	0
3036	0
0	0
0	0
1654	0
2	0
6493	218
2	215
1296	0
0	0
0	0
0	0
0	0
0	0
10	4
128	201
0	201
2	0
18	0
0	0
265	43
145039	103
46	300
240	300
0	0
0	0
0	7
1307	0
0	0
0	1
2949	3
0	0
771	0
0	0
2	0
199	0
35	12
0	184
13	0
6	0
0	0
24	0
7	0
2927	2
70	0
7236	7
0	0
820	1
25	0
20	51
1	0
3470	2
0	0
12	0
0	0
1	0
0	0
928	0
0	0
0	0
0	0
8	1
7199	335
0	0
0	0
0	0
0	8
0	10
18	362
463	1143
0	3
1	797
8	24
0	70
0	53
0	0
0	0
0	1
0	1
1	301
80	0
0	1
0	1
0	0
0	0
0	1
12	4
0	4
0	21
0	4
1	13
1	26
0	182
0	1
3	320
0	3
1	4
6	0
1	32
0	4
23	0
0	0
0	320
12	228
13	2
0	0
0	0
68	7
3	0
31	484
0	81
0	0
0	8
0	4
0	0
54	65
0	0
0	0
327	212
1	9
24	203
3	0
1	1
0	0
6959	5
0	0
432	0
4	0
0	0
0	0
1	0
1175	2
0	0
0	0
0	0
0	0
810	1
52	0
276	0
0	0
0	0
1	0
0	0
2	0
0	0
878	0
0	0
8	0
0	0
0	0
1	0
0	0
698	2
0	0
0	0
52	0
0	0
0	0
5	1
198	0
2	0
0	0
0	0
14322	10
0	0
392	0
55	0
0	0
0	0
1	0
322	398
251	398
0	0
5	0
86	0
12	93
2395	93
9	0
2352	2
0	0
4977	5
3	0
0	7
0	0
0	0
287	110
13	110
11	0
695	0
3	0
0	0
0	0
0	0
242	0
0	0
3	0
0	0
0	0
1159	0
0	0
2	0
1	16
0	0
0	0
0	0
63	1
0	0
0	0
0	0
0	0
1	0
0	3
0	0
0	0
4	0
5	0
8	1
464	0
3	0
0	0
0	0
0	0
0	0
1	0
35695	20749
0	2
0	1
0	2
0	1
0	0
0	1
0	2
0	1
0	0
533	0
0	0
0	0
12362	10
0	27
84422	47
1	0
8	0
510	14526
222	5
26	5
10	0
336	8074
41	632
0	0
72	0
0	0
0	11
577	305
33	303
0	18208
24	0
108	10
165	18915
5330	3
1	2
732	1
0	0
2	0
251	0
0	0
0	0
0	0
0	0
3845	4
6	0
1085	18713
2	0
1	0
1877	0
0	3
0	0
0	0
2170	2807
4	2805
0	0
0	0
35	0
0	0
0	0
0	0
0	0
7120	1068
25	1066
1	0
3331	1
0	0
8408	7
0	0
0	0
0	0
3591	364
0	361
1	1
0	0
9	0
9	0
13	1
0	0
29	1
1	0
0	0
13	0
9154	9
1715	0
161	0
0	0
0	0
0	1
0	2
2	0
3930	3
253	0
0	0
0	0
0	0
0	0
554	0
0	0
0	0
3	1
232	435
3	433
2	0
0	1
0	0
4	2
2987	3
2	0
5	0
16	0
2	0
0	0
758	1
0	0
103	2
0	0
91	0
1312	0
0	0
102	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
858	0
3	0
3310	2
3909	1
0	0
1	0
1878	0
2	2
9	2
41	0
73	0
195	151
0	144
43	146
0	0
0	1
0	0
0	0
2261	0
2	0
518	0
581	0
4419	2
0	0
0	0
5	0
0	0
4	0
528	2
4429	0
2	0
191	0
0	0
2	0
20	0
6	0
0	0
2	0
1	0
0	0
0	1
8	0
0	0
7514	8
3905	1
0	0
0	3
1	37
1883	39
0	0
2783	1
0	0
0	0
0	0
463	405
16	405
0	0
743	1
0	0
0	0
0	0
5	0
0	0
0	0
0	0
287	0
0	0
0	0
16	0
0	0
5	0
0	0
528	2
3	0
18	0
7	0
1	0
3	60
0	0
0	0
863	1
0	6
1350	2
4	0
2	0
0	0
598	0
229	0
704	1
0	0
14	7
2147	255
815	252
0	0
0	0
4106	6
0	0
408	2
129	0
0	0
2	0
0	0
0	0
0	0
8	37
1	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
4	7
0	0
1556	704
0	704
14	0
6	0
0	0
2	0
0	0
20913	2673
15	2665
0	56
9	56
3	0
1	0
2550	1
114	0
771	1
2195	2
8	0
2027	0
1427	0
0	0
550	0
2136	2
0	0
2	0
701	1
254	0
4	0
2	0
1	0
6	0
11	0
435	5773
0	0
1828	1121
102	279
42	0
11	0
14	0
2	0
0	0
0	0
0	0
3900	1
2	0
3	0
4	0
0	0
0	0
5505	3
1	0
5597	7
0	0
125	0
624	0
6	0
0	0
1	0
3535	0
52	2
20	0
0	0
67	16
2306	594
0	591
1	0
226	0
62	0
0	0
1	0
14	0
13	0
4	0
1494	6
2	0
0	0
1233	1
0	0
2	0
128	0
0	0
88	0
12801	10
0	0
3	0
0	0
39	0
0	0
0	1
0	1
43	0
12	0
1507	0
1006	0
6	1
9176	1
18	3
1105	78
20	78
0	0
0	0
1	1
0	0
0	0
0	0
0	0
0	24
0	0
0	1
0	0
3	24
0	0
8	1
1151	1378
90	1378
0	0
826	17
899	20
0	0
7	0
1908	2
2	0
1	14
0	0
21	11
6	4
1	5
144	14
8	5
0	4
0	0
3	0
6	69
8065	77
211	0
3	0
19264	16
31	0
5485	1
0	5
30	0
0	0
0	0
0	0
327	0
3	0
2194	0
2	0
2	0
0	2
309	27
50	0
9	25
12	0
0	0
2765	3
3	1
232	0
2	0
9	0
0	0
14	0
3	0
0	0
6392	582
1	579
1	6
0	1
3	1
0	0
596	0
3988	1
3125	0
5	0
0	0
0	0
974	1
0	0
0	0
0	0
0	114
0	114
5	81
166	0
3	110
2036	110
15	0
300	0
1	0
0	492
83	0
657	0
0	0
24	0
1879	0
0	0
1065	543
354	543
7	0
451	0
2	0
0	0
658	2
0	0
46	45
18	1
10	44
0	0
0	0
0	0
0	0
2079	24
114	4392
6189	30
28	22
64	27
2975	4392
0	0
3	0
9116	235
0	226
0	1
2	0
4592	4
8	0
893	3
0	0
0	0
0	0
12762	4
0	0
0	0
1	0
1	0
0	0
1310	2
16	0
0	0
0	0
0	0
0	0
3	0
1	2
0	0
0	0
3	30
46	30
0	0
0	0
0	0
0	0
8	0
9	0
0	0
544	2
5	0
7	0
1	0
4	0
7	0
0	0
6	2
7	0
0	0
2	0
1	0
